winery,avg_score
Quinta do Mouro                ,88.0
Quinta do Mourão               ,90.0
Quinta do Noval                ,92.347826087
Quinta do Passadouro           ,89.1379310345
Quinta do Pego                 ,94.0
Quinta do Perdigão             ,91.3333333333
Quinta do Pessegueiro          ,87.3333333333
Quinta do Pinto                ,89.0833333333
Quinta do Portal               ,88.6595744681
Quinta do Pôpa                 ,89.0909090909
Quinta do Quetzal              ,88.9
Quinta do Romeu                ,85.3333333333
Quinta do Sagrado              ,90.3529411765
Quinta do Sobral               ,89.5
Quinta do Sobreiró de Cima     ,84.6666666667
Quinta do Tedo                 ,91.5
Quinta do Vale Bragão          ,91.0
Quinta do Vale Meão            ,93.5882352941
Quinta do Vallado              ,90.25
Quinta do Vesuvio              ,93.0
Quinta Dona Matilde            ,88.8
Quinta dos Aciprestes          ,91.0
Quinta dos Avidagos            ,87.625
Quinta dos Murças              ,89.3684210526
Quinta dos Poços               ,87.25
Quinta dos Roques              ,89.0
Quinta Foz Torto               ,88.0
Quinta Monteiro de Matos       ,83.0
Quinta Nova de Nossa Senhora do,89.9259259259
Quinta Santa Eufemia           ,88.375
Quinta Seara d'Ordens          ,89.6666666667
Quinta Vale de Fornos          ,89.0
Quinta Vale do Armo            ,86.7
Quinta Vale Dona Maria         ,92.375
Quintana de Cue                ,90.0
Quintarelli                    ,93.0
Quintas de Melgaço             ,87.5
Quintay                        ,86.3548387097
Quintessa                      ,91.3333333333
Quintet                        ,90.25
Quivet Cellars                 ,88.5
Quivira                        ,89.3220338983
Quiévremont                    ,85.6666666667
Quo                            ,87.5
Qupé                           ,89.6
R & B Cellars                  ,86.0
R Wines                        ,87.8571428571
R&A; Pfaffl                    ,90.0540540541
R+                             ,87.75
R. de Ayala Lete E Hijos       ,88.0
R. Lopez de Heredia            ,91.0
R. Stuart & Co.                ,89.25
R.H. Phillips                  ,84.6666666667
R.L. Buller & Son              ,91.0
R.O.Q. Corp                    ,85.0
R2                             ,87.1818181818
R35                            ,86.3333333333
R8                             ,84.0
Ra Nui                         ,88.0
Raats Family                   ,88.25
Rabbit Ranch                   ,86.0
Rabble                         ,88.4285714286
Rabino                         ,88.0
Rabl                           ,90.6666666667
Raccaro                        ,91.3333333333
Racchus                        ,87.0
Racemi                         ,86.0
Rack & Riddle                  ,87.8571428571
Raconteur                      ,89.5
Radar                          ,83.0
Radford Dale                   ,88.3333333333
Radikon                        ,92.6666666667
Radio Boca                     ,86.0
Radius                         ,85.0
Radog                          ,86.75
Raeburn                        ,86.6666666667
Rafael Cambra                  ,88.5
Raffaldini                     ,85.0
Raffy                          ,88.3333333333
Rahn                           ,87.0
Rai                            ,80.0
Rail2Rail                      ,85.3333333333
Raimat                         ,83.875
Rain Dance                     ,90.0
Rainer Sauer                   ,90.0
Rainer Wess                    ,90.75
Raineri Gianmatteo             ,87.25
Rainier Ridge                  ,84.5
Rainoldi                       ,89.6666666667
Rainstorm                      ,87.9285714286
Raised By Wolves               ,84.0
Raiza                          ,86.3333333333
Rally Point Wines              ,88.0
Ram                            ,85.3333333333
Ram's Gate                     ,90.6774193548
Ram's Leap                     ,85.0
Rambaldi Vladimiro             ,90.0
Ramey                          ,93.1333333333
Ramian                         ,92.0
Ramirez de la Piscina          ,87.1428571429
Ramos-Pinto                    ,89.568627451
Rampa di Fugnano               ,87.0
Ramsay                         ,82.0
Ramseyer                       ,90.0
Ramspeck                       ,85.3333333333
Ramspur                        ,84.0
Ramón Bilbao                   ,87.1481481481
Ranch 32                       ,86.0
Ranchero Cellars               ,88.25
Rancho Arroyo Grande           ,84.0
Rancho Maria                   ,88.5
Rancho Sisquoc                 ,87.4814814815
Rancho Zabaco                  ,86.7777777778
Random Wine                    ,87.0
Rangeland                      ,87.5
Ransom                         ,87.0
Rapaura Springs                ,85.0
Raphael                        ,88.4117647059
Raphael Dal Bo                 ,87.75
Raphael Sallet                 ,87.0
Rapido                         ,84.0
Rapido Red                     ,85.0
Raposeira                      ,85.3333333333
Rappahannock Cellars           ,85.3
Raptor Ridge                   ,88.8421052632
Rare                           ,84.8333333333
Rarecat                        ,91.0
Rasa                           ,91.3142857143
Rascal                         ,84.0
Rascioni e Cecconello          ,88.2
Rasi                           ,93.0
Rattalino                      ,88.4
Raumland                       ,87.0
Ravenswood                     ,89.3777777778
Raventós de Alella             ,84.6
Raventós I Blanc               ,90.5384615385
Ravines                        ,86.3125
Ravoire et Fils                ,86.7636363636
Rawson's                       ,86.0
Ray's Station Vineyards        ,88.5
Raylee                         ,86.5
RayLen                         ,83.6666666667
Raymond                        ,89.1917808219
Raymond Beck                   ,87.0
Raymond Burr                   ,86.6666666667
Rayun                          ,83.7142857143
Razor's Edge                   ,86.75
Raúl Pérez                     ,90.0
RdV                            ,91.0
Re Manfredi                    ,89.1428571429
Real Companhia Velha           ,88.2195121951
Real Compañia de Vinos         ,84.0
Real del Pedro                 ,84.0
Real Sitio de Ventosilla       ,88.0
Reaper                         ,88.375
Reasons                        ,90.6666666667
Reata                          ,88.2857142857
Rebusity                       ,85.6666666667
Recanati                       ,88.023255814
Recchia                        ,88.5
Recoletas                      ,89.5
Recorba                        ,86.5
Record Family Wines            ,87.8571428571
Rectoral de Amandi             ,85.0
Rectoral do Mar                ,89.0
Rectoral do Umia               ,85.0
Recuerdo                       ,86.8
Red 7                          ,85.0
Red C                          ,87.5
Red Cap                        ,86.0
Red Car                        ,91.1428571429
Red Earth                      ,83.6666666667
Red Electra                    ,88.5
Red Fox                        ,83.0
Red Guitar                     ,84.6666666667
Red Hill (NZ)                  ,84.0
Red Knot                       ,86.1428571429
Red Mare                       ,91.0
Red Mud                        ,84.0
Red Newt Cellars               ,88.0377358491
Red Pony Ranch                 ,84.125
Red Puro                       ,86.0
Red Rock                       ,84.9285714286
Red Sky                        ,87.75
Red Stich                      ,93.0
Red Stitch                     ,92.2
Red Table Cellars              ,87.0
Red Tail Ridge                 ,88.1111111111
Red Theory                     ,85.0
Red Thread Wines               ,88.0
Red Truck                      ,84.3333333333
Red XS                         ,85.0
Redbank                        ,86.8333333333
Redbreast                      ,85.0
Redcliffe                      ,84.0
Redd Brand                     ,88.5
Redemption                     ,85.0
Redgate                        ,83.0
Redhawk                        ,88.0
Redmon                         ,94.3333333333
Redtree                        ,83.5454545455
Redwood                        ,85.0
Redwood Creek                  ,84.5
Redwood Empire                 ,84.0
Redwood Ridge Estate           ,91.0
Refugio Ranch                  ,89.32
Regale Winery and Vineyards    ,89.5
Regina Viarum                  ,91.0
Reginato                       ,83.0
Regio Cantina                  ,89.0
Region 1                       ,82.4166666667
Regusci                        ,94.0
Reichsgraf von Kesselstatt     ,91.262295082
Reid Family Vineyards          ,91.5
Reif Estate                    ,86.5
Reign                          ,88.0
Reilly's                       ,87.5
Reina de Castilla              ,86.75
Reinert Project                ,85.0
Reinhold Haart                 ,92.0
Reininger                      ,90.1875
Rejadorada                     ,87.6
Releaf                         ,85.0
Relic                          ,87.0
Remelluri                      ,90.875
Remhoogte                      ,89.4
Remo Farina                    ,88.7142857143
Remoissenet Père et Fils       ,91.0
Remy                           ,86.0
Remy-Pannier                   ,85.0833333333
Remírez de Ganuza              ,92.0
Renaissance                    ,84.0
Renato Buganza                 ,89.0
Renato Keber                   ,88.0
Renato Ratti                   ,90.4375
Renaudin                       ,92.0
Rendarrio Vineyards            ,90.8888888889
Rendition                      ,90.0
Renegade                       ,87.75
Renieri                        ,88.6666666667
Rentas de Fincas               ,85.0
Renteria                       ,89.3125
Rento                          ,89.0
Renwood                        ,89.2741935484
Renzo Marinai                  ,88.0
Renzo Masi                     ,88.0
Renzo Seghesio                 ,87.2
René Barbier                   ,82.5
René Geoffroy                  ,87.0
René Muré                      ,91.3260869565
René Sparr                     ,87.0
Replica                        ,87.625
Repolusk                       ,85.5
Resalte                        ,89.9375
Resilience                     ,84.0
Resonata                       ,84.0
Respite                        ,90.5
Ressia                         ,87.7142857143
Ressò                          ,85.0
Resta                          ,85.0
Restivo                        ,84.1666666667
Retorno                        ,85.0
Retour                         ,90.0
Retro                          ,92.3333333333
Retzlaff                       ,88.0
Reula                          ,81.5
Reuling Vineyard               ,93.2
Reustle                        ,86.8571428571
Revana                         ,94.0
Revancha                       ,90.3333333333
Revello Fratelli               ,88.2307692308
Revelry                        ,88.0
Reverdito                      ,86.25
Reverie                        ,90.3333333333
Reversanti                     ,87.5
Revival                        ,91.0
Revolution                     ,88.0
Rex Hill                       ,90.1875
Rexach Baqués                  ,89.0
Rexford                        ,89.0
Reyes                          ,84.4
Reyneke                        ,90.5
Reynolds                       ,88.0
Reynolds Family Winery         ,93.0
Reynoso                        ,87.25
Reynvaan Family Vineyards      ,92.3333333333
Reyter                         ,80.0
Rezonja                        ,82.0
Rhapsody                       ,83.0
Rheingraf                      ,90.1666666667
Rhiannon                       ,84.3333333333
Rhous                          ,88.0
Riaza                          ,84.6666666667
Ribafreixo                     ,87.9166666667
Ribas de Cabrera               ,86.0
Ribas del Cúa                  ,83.5
Ribbon Cliff                   ,87.5714285714
Ribbon Ridge                   ,90.0
Ribbonwood                     ,88.0
Ribera de Ulver                ,82.0
Riboli                         ,88.8571428571
Ribota                         ,83.5
Ricardo Santos                 ,85.375
Ricardus Corculum              ,84.0
Ricci Curbastro                ,87.3076923077
Rich & Creamy                  ,85.0
Rich Table                     ,88.0
Richard Böcking                ,89.2
Richard Hamilton               ,87.0
Richard Partridge              ,87.0
Richard Perry                  ,87.5
Richard Rottiers               ,91.5
Richmond Plains                ,86.0
Riché                          ,88.0
Rickshaw                       ,87.0
Ricochet                       ,87.0
Ricominciare                   ,86.7142857143
Ricordi                        ,84.0
Ricossa                        ,86.7692307692
Rideau                         ,89.8787878788
Ridge                          ,88.2432432432
Ridgeback                      ,90.0
Ridgeview Estate               ,90.7692307692
Ridolfi                        ,89.3571428571
Riebeek Cellars                ,86.5
Riecine                        ,89.5
Rieflé                         ,89.5652173913
Rietvallei Estate Wine         ,87.7142857143
Rieutort                       ,84.5
Rigal                          ,86.25
Rigg Estate Vineyards          ,85.0
Righteous                      ,85.0
Riglos                         ,90.8666666667
Rignana                        ,86.4
Rigo Filippo - Ai Rabaj        ,85.0
Rijckaert                      ,89.7272727273
Rijk's                         ,88.5
Rijk's Private Cellar          ,88.0
Rimauresq                      ,87.5
Rinaldi                        ,86.6666666667
Rinaldini                      ,86.75
Rincón de Guadalupe            ,88.0
Ringbolt                       ,89.6666666667
Ringer                         ,88.0
Rio Alto                       ,89.0
Rio Madre                      ,86.25
Rio Perdido                    ,83.6666666667
Rio Seco                       ,82.0
Rioja Vega                     ,88.2
Riondo                         ,84.75
Rios de Chile                  ,86.2727272727
Rios de Tinta                  ,85.0
Riparian                       ,85.0
Ripken                         ,85.4
Riposte                        ,88.3333333333
Rippey                         ,86.5
Rippon                         ,89.0
Risata                         ,84.6666666667
Riscal                         ,85.0
Ritual                         ,87.2941176471
Rivani                         ,83.0
Rivata                         ,88.0
Rive Droite Rive Gauche        ,86.0
Rivella Silvia                 ,86.0
River Road                     ,86.0
River Rock                     ,85.0
River Star                     ,85.4
River's Edge                   ,89.0769230769
Rivera                         ,87.3684210526
Rivera de Castilla             ,86.0
RiverAerie                     ,85.7777777778
Riverbench                     ,89.6756756757
Riverbend                      ,85.0
Riverhaven                     ,90.5
Riverina Estates               ,84.0
Rivetti Massimo                ,89.2916666667
Rivetto                        ,91.935483871
Rivino                         ,87.0769230769
Rivka Simone                   ,84.0
Rizieri                        ,89.3333333333
Rizzi                          ,91.15625
RMH                            ,90.0
RN Estate                      ,90.2
Road i Red                     ,83.5
Roadhouse Winery               ,88.5925925926
Roagna                         ,89.5
Roanoke Vineyards              ,86.5
Roar                           ,92.1428571429
Roark Wine Co.                 ,90.5
Robalino                       ,85.0
Robert Biale                   ,92.3414634146
Robert Craig                   ,90.7333333333
Robert et Bernard Plageoles    ,87.3333333333
Robert Foley                   ,88.5
Robert Gilliard                ,90.0
Robert Giraud                  ,81.0
Robert Goulley                 ,85.0
Robert Goyette                 ,83.0
Robert Hall                    ,87.1403508772
Robert Hunter                  ,88.0
Robert James Lynch             ,89.0
Robert James Wines             ,87.75
Robert John                    ,89.0
Robert Karcher et Fils         ,87.9
Robert Karl                    ,89.1538461538
Robert Klingenfus              ,86.5454545455
Robert Losey                   ,86.0
Robert Mondavi                 ,88.4196428571
Robert O. Smasne               ,90.3333333333
Robert Oatley                  ,88.8461538462
Robert Pecota                  ,90.0
Robert Pepi                    ,86.0
Robert Perroud                 ,88.4666666667
Robert Ramsay                  ,88.7647058824
Robert Renzoni                 ,89.3333333333
Robert Skalli                  ,86.0
Robert Stemmler                ,90.3333333333
Robert Weil                    ,92.5573770492
Robert Young                   ,90.2222222222
Robert's Rock                  ,84.0
Roberto Cipresso               ,89.0
Roberto Mascelloni             ,91.0
Roberto Sarotto                ,92.5
Roberts & Rogers               ,90.0
Robertson Winery               ,86.6923076923
Robinson Family Vineyards      ,89.6666666667
Roblar                         ,88.8125
Robledo                        ,87.5
Rocca                          ,90.3571428571
Rocca Bernarda                 ,88.25
Rocca del Dragone              ,87.0
Rocca del Principe             ,87.0
Rocca delle Macìe              ,88.9230769231
Rocca di Castagnoli            ,90.0
Rocca di Fabbri                ,87.2
Rocca di Frassinello           ,88.7142857143
Rocca di Montegrossi           ,86.5
Rocca di Montemassi            ,88.1111111111
Rocca Felice                   ,88.0
Rocca Giovanni                 ,90.1666666667
Roccafiore                     ,87.0
Rocche Castamagna              ,87.0
Rocche Costamagna              ,90.75
Rocche dei Manzoni             ,87.0
Roccheviberti                  ,91.6666666667
Roccolo del Lago               ,88.0
Roccolo Grassi                 ,91.0
Roche                          ,87.6923076923
Roche de Bellene               ,91.2407407407
Rochioli                       ,91.4705882353
Rock & Vine                    ,87.0
Rock Hollow                    ,85.6
Rock Lobster                   ,83.0
Rock Point                     ,85.0
Rock Stream                    ,85.0
Rock View                      ,86.3333333333
Rock Wall                      ,87.5333333333
Rock Wren                      ,86.75
RockBare                       ,83.6666666667
Rockburn                       ,90.2222222222
Rockgarden                     ,83.5
Rocking Horse                  ,87.0
Rocking K                      ,84.0
Rockledge Vineyards            ,89.0
Rockroom Winemaking Cooperative,88.4444444444
Rocky Gully                    ,89.5
Rocky Hill                     ,89.2857142857
Rocky Point                    ,88.625
Rocland Estate                 ,88.125
Roco                           ,90.3793103448
Rodney Strong                  ,88.8541666667
Rodolfo Cosimi                 ,88.0
Rodrigue Molyneaux             ,87.0
Rodriguez Sanzo                ,84.5
Roederer Estate                ,91.8823529412
Roessler                       ,89.4444444444
Roger et Didier Raimbault      ,89.4545454545
Roger Lassarat                 ,90.0
Roger Luquet                   ,83.0
Roger Roessler                 ,90.0
Rogers & Rufus                 ,86.0
Rojo Mojo                      ,80.0
Roku                           ,84.0
Roland Champion                ,89.1666666667
Roland Grangier                ,90.0
Roland Tissier et Fils         ,85.6666666667
Rolland & Galarreta            ,86.0
Rolling                        ,86.5
Romain Bouchard                ,88.5714285714
Romain Reverdy                 ,88.0
Romana Carlo                   ,88.0
Romanelli                      ,88.75
Romantic                       ,84.5
Romariz                        ,92.0
Rombauer                       ,87.8571428571
Romeo                          ,89.5
Romililly                      ,87.5
Rominger West                  ,85.0
Ron Rubin                      ,90.0
Ronan                          ,80.0
Ronca                          ,84.0
Ronchi di Cialla               ,88.0
Ronchi di Giancarlo Rocca      ,88.0
Ronchi di Manzano              ,91.0
Ronco Blanchis                 ,88.2142857143
Ronco Calino                   ,88.2857142857
Ronco dei Tassi                ,88.0909090909
Ronco del Gelso                ,88.7692307692
Ronco delle Betulle            ,86.25
Roncolato                      ,86.0
Roncão                         ,86.75
Roney                          ,86.0
Rontana                        ,86.5
Rooiberg                       ,84.8
Roos Family                    ,84.0
Rooster Hill                   ,86.2727272727
Root:1                         ,85.2
Roots                          ,88.5714285714
Ropiteau                       ,85.0
Roque Colás                    ,89.0
Roquero                        ,83.0
Roquesán                       ,83.0
Roquette e Cazes               ,90.0
Roquevale                      ,86.4166666667
Rosa d'Oro                     ,87.652173913
Rosa Nautica                   ,88.0
Rosati Family                  ,81.0
Rose & Son                     ,87.0
Rose & Thistle                 ,88.0
Rose 'N' Blum                  ,86.0
Rosedale Wines                 ,88.3333333333
Rosehall Run                   ,86.0
Rosemont                       ,84.5714285714
Rosemount                      ,85.4545454545
Rosenblum                      ,87.6756756757
Rosenhof                       ,89.8636363636
Rosenthal                      ,92.0
Rosenthal-Malibu Estate        ,87.0
Roshambo                       ,92.0
Ross Andrew                    ,88.85
Ross Estate                    ,88.5
Ross-idi                       ,89.0
Rossi Wallace                  ,89.0
Rosé de Guiet                  ,85.0
Rotari                         ,89.1304347826
Rotation Vineyards             ,82.0
Roth                           ,87.5882352941
Rothbury Estate                ,87.5
Rotta                          ,89.0
Round Hill                     ,83.9
Round Pond                     ,89.55
RouteStock                     ,87.4
Roux Père et Fils              ,89.2222222222
Rovisco Garcia                 ,86.0
Row Eleven                     ,88.3333333333
Rowland                        ,89.0
Roxanich                       ,90.0
RoxyAnn                        ,87.4705882353
Roy J. Maier                   ,89.0
Royal de Jarras                ,89.0
Royal Muscato                  ,83.5
Royal Oaks                     ,85.0
Royal Oporto                   ,89.4444444444
Royal Tokaji                   ,91.7368421053
Royale NV Brut                 ,82.0
Roza Ridge                     ,87.0
Rozes                          ,87.7619047619
RR                             ,86.0
Rua                            ,91.0
Rubberneck                     ,82.5
Rubicon Estate                 ,91.5
Rubinelli Vajol                ,87.1
Rubinna                        ,87.0
Rubino Estates Winery          ,90.1818181818
Rubissow                       ,87.8
Rubus                          ,87.3
Ruby                           ,90.75
Ruby Hill Winery               ,91.2222222222
Ruby Red                       ,85.5
Ruca Malen                     ,87.7
Rudeles                        ,88.5
Rudera                         ,89.1666666667
Rudi Pichler                   ,92.75
Rudi Schultz                   ,89.5
Rudius                         ,91.0
Rudolf Eilenz                  ,88.0
Rudolf Fürst                   ,93.0
Rudolf Müller                  ,85.5
Rued                           ,85.0
Ruffino                        ,89.0909090909
Ruggeri & C.                   ,88.7222222222
Ruhlmann                       ,87.9473684211
Rui Reguinga                   ,93.0
Rui Roboredo Madeira           ,88.6944444444
Ruinart                        ,91.6111111111
Rule of Three                  ,89.5
Rulo                           ,91.8181818182
Rumelia Wine Cellar            ,86.0
Rumpus                         ,86.3333333333
Running Brook                  ,84.3333333333
Rusack                         ,90.5098039216
Russell Creek                  ,88.0
Russian Hill                   ,86.8333333333
Russian Ridge                  ,85.6
Russian River Vineyards        ,90.0
Russiz Superiore               ,89.76
Russo                          ,87.3333333333
Rust en Vrede                  ,89.1111111111
Rustenberg                     ,89.4545454545
Ruston                         ,85.0
RustRidge                      ,86.8333333333
Ruta 22                        ,86.75
Rutherford Grove               ,87.5714285714
Rutherford Hill                ,87.6428571429
Rutherford Ranch               ,86.4516129032
Rutini                         ,86.696969697
Rutz                           ,85.5714285714
Ryan Cochrane                  ,92.6666666667
Ryan Patrick                   ,88.1379310345
Ryker's Cellars                ,86.5
Ryzin                          ,86.0
Régis Jouan                    ,84.0
Régis Minet                    ,88.0
Rémy-Pannier                   ,85.0
Réserve des Oliviers           ,87.6666666667
Résonance                      ,93.1666666667
Réva                           ,88.0
Rôtie Cellars                  ,90.2916666667
S&G; Estate                    ,90.5
S. Anderson                    ,89.75
S. Delafont                    ,88.0
S. Lucia                       ,88.0
S. P. Drummer                  ,89.3333333333
S.A. Prüm                      ,91.1944444444
S.C. Pannell                   ,90.0
S.R. Tonella                   ,90.3333333333
Sabartés                       ,87.0
Sabina Vineyards               ,92.1666666667
Sabine                         ,87.0
Sables d'Azur                  ,86.0
Sabotage                       ,92.0
Sacha Lichine                  ,85.2
Sacred Hill                    ,89.2
Sada                           ,88.1428571429
Saddle Ranch                   ,83.0
Saddleback                     ,86.5
Saddleback Cellars             ,89.6666666667
Sadie Family                   ,92.0
Saffron Fields Vineyard        ,91.375
Sage Road                      ,85.0
Sagebrush Annie's              ,88.0
Sagelands                      ,85.1666666667
Saget la Perrière              ,88.40625
Saggi                          ,91.1428571429
Sahara Vineyards               ,84.0
Saini                          ,85.3333333333
Saint André de Figuière        ,87.0
Saint Clair                    ,88.3658536585
Saint Gregory                  ,88.0666666667
Saint Helena Winery            ,90.0
Saint K                        ,91.0
Saint Laurent                  ,88.0
Saint M                        ,87.0
Saint-Hilaire                  ,87.0
Saint-Jean des Sources         ,85.0
Sainte Marie des Crozes        ,84.0
Saints Hills                   ,85.25
Saintsbury                     ,90.1764705882
Sakonnet                       ,90.0
Saladini Pilastri              ,86.2
Salatin                        ,84.5
Salcheto                       ,88.3157894737
Salcis                         ,89.0
Saldo                          ,91.0
Salem Wine Company             ,89.0
Salena Estate                  ,85.0
Salentein                      ,87.6666666667
Salexis                        ,90.5
Salgari                        ,87.0
Salicutti                      ,90.0
Salida                         ,89.0
Salis 1637                     ,86.5
Salitage                       ,84.0
Sallier de la Tour             ,86.0
Salomon & Andrew               ,90.0
Salomon Estate                 ,92.0
Salomon-Undhof                 ,90.8214285714
Salon                          ,96.8
Saltbird                       ,88.0
Salton                         ,84.5
Salvano                        ,87.625
SalvaTerra                     ,87.0
Salvatore Molettieri           ,88.8
Salvatore Principe             ,85.7272727273
Salvestrin                     ,89.9230769231
Salviano                       ,86.0
Salvioni                       ,91.0
Salwey                         ,94.0
Salzl Seewinkelhof             ,83.0
Samos                          ,86.0
Samsara                        ,91.8181818182
Samson                         ,86.0
Samuel Louis Smith             ,91.6666666667
Samuel Robert                  ,87.125
Samuel Tinon                   ,90.2
San Antonio                    ,85.1428571429
San Antonio Abad               ,85.0
San Benedetto                  ,89.0
San Biagio                     ,89.6666666667
San Carlo                      ,88.3333333333
San Cassiano                   ,87.25
San Elias                      ,83.8571428571
San Fabiano                    ,88.0
San Fabiano Calcinaia          ,88.3636363636
San Felice                     ,90.8947368421
San Felipe                     ,83.6
San Fereolo                    ,89.0
San Fernando                   ,85.0
San Filippo                    ,87.6666666667
San Filippo di Giannelli       ,90.3333333333
San Francisco Wine Press       ,87.0
San Giacomo                    ,89.0
San Giuseppe                   ,85.375
San Giusto a Rentennano        ,92.75
San Huberto                    ,85.2727272727
San Juan Vineyards             ,85.1428571429
San Leonino                    ,88.6666666667
San Lorenzo                    ,88.5
San Lorenzo Vini               ,86.4
San Luciano                    ,88.5
San Marcos Creek               ,82.75
San Martino                    ,89.625
San Michele Eppan              ,87.6666666667
San Nicolas                    ,83.7
San Osvaldo                    ,86.0
San Pedro                      ,86.8505747126
San Pedro de Yacochuya         ,89.0
San Polino                     ,91.8888888889
San Polo                       ,88.375
San Quirico                    ,87.0
San Rustico                    ,90.4285714286
San Saba                       ,86.5
San Silvestro                  ,86.8571428571
San Simeon                     ,86.962962963
San Simone                     ,85.5
San Vicente                    ,93.0
Sancho Barón                   ,86.0
Sanctuary                      ,89.8
Sanctum                        ,89.0
Sanctus                        ,91.0
Sand Dollar                    ,85.5
Sand Hill                      ,86.0
Sand Point                     ,86.2222222222
Sandalford                     ,88.2
Sandeman                       ,89.6666666667
Sanders Ridge                  ,83.0
Sandhi                         ,90.5
Sandler                        ,90.25
Sandro de Bruno                ,87.8888888889
Sandrone                       ,91.25
Sands Point                    ,84.0
Sanfeletto                     ,88.5
Sanford                        ,90.4516129032
Sangenís I Vaqué               ,92.6666666667
Sangervasio                    ,88.0
Sanglier Cellars               ,87.9583333333
Sanguinhal                     ,87.125
Sanguis                        ,91.8275862069
Sannino                        ,86.1764705882
Sanpaolo                       ,86.6
Sans Wine Co                   ,83.0
Sansonina                      ,88.3333333333
Sant Agnese dei F.lli Gigli    ,90.8
Sant Eurosia                   ,86.0
Sant Rafel                     ,85.0
Sant Wines                     ,93.0
Sant'Andrea in Colle           ,85.0
Sant'Anjelus                   ,84.0
Santa Alba                     ,86.0909090909
Santa Alicia                   ,85.7951807229
Santa Ana                      ,83.0
Santa Barbara                  ,87.8333333333
Santa Barbara Winery           ,87.5208333333
Santa Carolina                 ,87.156626506
Santa Cristina                 ,86.0
Santa Cruz Mountain Vineyard   ,91.3333333333
Santa Ema                      ,86.1607142857
Santa Faustina                 ,87.0
Santa Florentina               ,82.0
Santa Giulia                   ,84.0
Santa Helena                   ,87.1578947368
Santa Ines                     ,87.5
Santa Isle                     ,87.0
Santa Julia                    ,85.4166666667
Santa Lucia                    ,87.2142857143
Santa Luz                      ,85.5833333333
Santa Margherita               ,86.375
Santa Maria                    ,89.5
Santa Maria La Palma           ,86.6666666667
Santa Monica                   ,88.0
Santa Quiteria                 ,84.0
Santa Rita                     ,86.2903225806
Santa Sofia                    ,87.6875
Santa Ynez Valley Vineyards    ,87.0
Sante Arcangeli                ,91.1176470588
Santero                        ,84.5
Santi                          ,87.25
Santini                        ,84.0
Santo Wines                    ,90.0
Santos & Santos                ,84.25
Santos & Seixo                 ,87.5555555556
Santos Beck                    ,83.0
Sao Pedro                      ,86.0
Sapolil Cellars                ,89.0
Sapphire Hill                  ,87.0
Saracco                        ,89.5
Saracina                       ,90.0555555556
Sarah's Vineyard               ,88.6727272727
Sardus Pater                   ,87.5
Sariah Cellars                 ,87.0
Saronsberg                     ,90.1428571429
Sarotto                        ,88.5
Sarotto Roberto                ,86.0
Sartarelli                     ,85.8888888889
Sartori                        ,88.8260869565
Sarzotti                       ,87.0
Sassi San Cristoforo           ,87.0
SassodiSole                    ,89.0625
Sassotondo                     ,88.0
Sassy Bitch                    ,83.0
Sator                          ,88.0
Sattler                        ,88.75
Sattlerhof                     ,89.8
Saturday Night Red             ,84.0
Saucelito Canyon               ,88.3333333333
Saudade                        ,90.0
Sausal                         ,87.8
Sauska                         ,88.1333333333
Sauvignon Republic             ,87.6666666667
Sauvion                        ,85.9459459459
Savage Grace                   ,89.3939393939
Savannah-Chanelle              ,88.8
Save Me San Francisco          ,85.5
Saveur des Vins de France      ,85.0
Saveurs du Temps               ,87.0
Saveé Sea                      ,90.0
Saviah                         ,90.4
Saviez                         ,84.0
Savoia                         ,86.3333333333
Savor                          ,90.0
Sawbuck                        ,85.5
Sawtooth                       ,86.5714285714
Sawyer                         ,86.6
Sawyer & Lindquist             ,94.0
Saxenburg Estate               ,85.25
Saxon Brown                    ,90.4666666667
Saxum                          ,94.5
Sbragia                        ,91.0227272727
Scacciadiavoli                 ,88.5
Scaggs Vineyard                ,95.0
Scagliola                      ,88.5
Scala Dei                      ,88.0909090909
Scambia                        ,85.5
Scanavino                      ,86.0
Scandolera                     ,86.3333333333
Scar of the Sea                ,92.8
Scaranto                       ,86.6666666667
Scarborough                    ,88.6
Scarlet of Paris               ,84.0
Scarlett                       ,88.0
Scarzello                      ,90.5
Scenic Valley Farms            ,89.75
Schandl                        ,88.0
Scharffenberger                ,90.0
Scheiblhofer                   ,91.0
Scheid Vineyards               ,87.1666666667
Schermeister                   ,92.0
Schiavenza                     ,93.6666666667
Schild Estate                  ,88.9090909091
Schiopetto                     ,88.75
Schlagel Santo                 ,90.0
Schlink Haus                   ,87.5
Schloss Gobelsburg             ,91.5535714286
Schloss Halbturn               ,88.5
Schloss Johannisberger         ,92.16
Schloss Koblenz                ,86.6666666667
Schloss Lieser                 ,91.0
Schloss Reinhartshausen        ,92.0
Schloss Saarstein              ,90.3703703704
Schloss Schönborn              ,95.0
Schloss Vollrads               ,90.962962963
Schloss Wallhausen             ,89.0
Schlossgut Diel                ,91.0
Schlumberger                   ,89.0
Schlumberger Wein- und Sektkell,87.2727272727
Schmelz                        ,93.3333333333
Schmidt                        ,85.6666666667
Schmitges                      ,89.6666666667
Schmitt Söhne                  ,87.3636363636
Schmitt's Kinder               ,93.0
Schmitz 24 Brix                ,83.3333333333
Schneider                      ,89.0
Schola Sarmenti di Terrulenta  ,88.0
Schooler Nolan                 ,85.0
Schrader                       ,87.0
Schramsberg                    ,91.7875
Schroeder Estate               ,88.0
