winery,avg_score
Drei Donà                      ,87.0
Drei Donà Tenuta La Palazza    ,86.2
Dreolino                       ,87.0
Dreyer Sonoma                  ,87.0
Drink Washington State         ,88.0
Drops of Jupiter               ,89.0
Drouet Frères                  ,84.0
Drumheller                     ,86.2857142857
Drusian                        ,87.5454545455
Dry Creek Vineyard             ,87.4444444444
Dry Mill                       ,85.0
Drylands                       ,88.8
Drytown                        ,86.1111111111
Duarte Georgetown              ,83.0
Duca del Frassino              ,83.2857142857
Duca di Salaparuta             ,86.8571428571
Duca di Saragnano              ,87.0
Duchessa Lia                   ,84.5
Duchman Family                 ,85.0
Duck Pond                      ,86.4
Duck Walk                      ,83.0
Due Vigne                      ,86.0
Duemani                        ,91.0
Duende                         ,84.0
Dundee Springs                 ,85.5
Dunham                         ,89.7333333333
Dunnewood                      ,84.5
Duo des Mers                   ,85.0
Duorum                         ,88.4166666667
Durant                         ,90.0
Durbanville Hills              ,85.3333333333
Durigutti                      ,88.0
Dussek Family Cellars          ,86.0
Dusted Valley                  ,88.0
Dusty Cellars                  ,87.2
Dutschke                       ,90.0
Dutton Estate                  ,88.0
Duval & Blanchet               ,85.0
Duval-Leroy                    ,90.4
DuVon                          ,88.0
Dveri-Pax                      ,88.5
Dynamite Vineyards             ,85.5
Dão Sul                        ,87.447761194
Dürer-Weg                      ,86.5
Dürnberg                       ,87.9
E. Guigal                      ,89.375
E. Pira e Figli (Chiara Boschis,87.0
Eagle & Rose Estate            ,88.0
Eagle Canyon                   ,86.0
Eagle Castle                   ,83.5
Eagle Glen                     ,84.0
Eaglewood                      ,85.0
Earth's Harvest                ,85.3333333333
Earthshaker                    ,84.0
Earthworks                     ,89.3333333333
Easton                         ,90.2222222222
Eberle                         ,85.875
EBGB                           ,83.0
Ebner-Ebenauer                 ,89.3
Ecco Domani                    ,84.5
Echelon                        ,83.3333333333
Echeverria                     ,85.7142857143
Echo Bay                       ,87.3333333333
Ecker                          ,88.5
Eclectic                       ,85.0
eco.love                       ,85.0
ecoVINO                        ,86.0
Edetària                       ,88.6666666667
Edge                           ,88.0
Edgebaston                     ,88.0
Edgewood                       ,81.5
Edmeades                       ,87.4444444444
Edna Valley Vineyard           ,86.1739130435
Edoardo Miroglio               ,89.25
Educated Guess                 ,85.7777777778
Edwin Dyer                     ,88.0
Efeste                         ,91.7
Egeo                           ,85.6666666667
Egger-Ramer                    ,87.5
Ego Bodegas                    ,88.0
Eguren                         ,83.6666666667
Eguren Ugarte                  ,88.0
Ehret                          ,87.0
Ehrhardt                       ,86.0
Eichinger                      ,91.5909090909
Eight Bells                    ,87.8
Eight Sides                    ,88.0
Eikeboom                       ,89.0
Eikendal                       ,87.5714285714
Ektimo Vineyards               ,80.0
El Arte de Vivir               ,86.0
El Bully                       ,87.0
El Burro                       ,86.0
El Circulo                     ,85.0
El Cortijillo                  ,85.0
El Coto                        ,85.7368421053
El Encanto                     ,82.0
El Enemigo                     ,89.0
El Escocés Volante             ,86.0
El Esteco                      ,86.8
El Fogón                       ,83.6666666667
El Furioso                     ,83.0
El Ganador                     ,84.0
El Grifo                       ,84.75
El Hada                        ,86.0
El Huique                      ,86.3333333333
El Molet                       ,87.3333333333
El Molinet                     ,85.0
El Pensador                    ,85.6666666667
El Porvenir                    ,86.0
El Prado                       ,85.0
El Raval                       ,87.0
El Roy                         ,88.0
El Solar de Orfila             ,84.25
El Toqui                       ,84.0
El Vegro                       ,84.0
El Vin                         ,84.0
El Vinculo                     ,89.0
El Xamfrà                      ,86.8
Elderton                       ,85.0
Electra                        ,90.0
Element                        ,86.5
Elements                       ,85.0
Elements by Artesa             ,86.0
Elena Walch                    ,87.1
Eleusis                        ,80.0
Eleva                          ,86.0
Elevation Cellars              ,89.8333333333
Eleven                         ,86.5
Elfenhof                       ,89.0
Elgin Vintners                 ,86.6666666667
Eliana                         ,85.0
Elio Altare                    ,92.0
Elio Filippino                 ,90.0
Elio Grasso                    ,91.25
Elio Perrone                   ,88.0
Elios                          ,86.1666666667
Elisabetta                     ,86.0
Eliseo Silva                   ,85.0
Elizabeth Chambers             ,90.0
Elizabeth Rose                 ,83.75
Elk Cove                       ,90.0666666667
Elkhorn Peak                   ,87.0
Elki                           ,86.0
Elqui Wines                    ,89.0
Elysian Fields                 ,86.0
Emerald Hare                   ,87.4
Emeri                          ,83.0
Emerson                        ,86.8571428571
Emery                          ,83.0
Emevé                          ,82.0
Emile Balland                  ,85.5
Emile Beyer                    ,88.2222222222
Emiliana                       ,85.5476190476
Emilio Bulfon                  ,85.5
Emilio Moro                    ,86.5
Emina                          ,86.3846153846
Emmerich Knoll                 ,90.0
Emmolo                         ,87.0
Empire Estate                  ,91.0
En Fuego                       ,84.0
Enanzo                         ,86.0
Enate                          ,84.9444444444
Encanto                        ,86.5
Encosta do Sobral              ,85.0
Encostas de Estremoz           ,88.4285714286
Endrizzi                       ,85.0
Enio Ottaviani                 ,88.0
Enjingi                        ,84.0
Enjoie                         ,87.0
Enkidu                         ,86.0
Enon                           ,88.0
Enoport                        ,86.1875
Enotria                        ,86.9166666667
Enrico Serafino                ,87.5
Enrique Foster                 ,85.5
Enrique Mendoza                ,88.0
Ensemble                       ,84.0
ENSO                           ,88.0
Entropy Cellars                ,82.0
Entwine                        ,84.5
Envolve                        ,85.5
Enza                           ,84.0
Enzo Boglietti                 ,94.0
Eola Hills                     ,86.8333333333
EOS                            ,86.6315789474
Epilogo                        ,84.0
Epilogue                       ,86.0
Equilibrio                     ,85.75
Equinox                        ,89.0
Eradus                         ,89.2857142857
Erath                          ,86.2941176471
Erede di Chiappone Armando     ,89.0
Eredi Lodali                   ,91.0
Eresma                         ,88.0
Eric Cottat                    ,84.0
Eric Louis                     ,85.75
Erich & Walter Polz            ,88.0
Erich Scheiblhofer             ,85.0
Erik Banti                     ,87.6
Ermacora                       ,86.0
Ermita Veracruz                ,88.0
Ernesto Catena                 ,83.6666666667
Ernie Els                      ,89.2857142857
Ernst Gouws & Co.              ,84.4
Errazuriz                      ,87.5319148936
Erste Neue                     ,87.8636363636
Ervideira                      ,83.0
Erwin Sabathi                  ,89.0
Erzetič                        ,88.0
Escarpment                     ,90.0
Eschenhof Holzer               ,88.3333333333
Esk Valley                     ,89.6666666667
Espana Robles                  ,89.0
Espaço Rural                   ,86.0
Esperanza                      ,86.1111111111
Esperto                        ,85.25
Espiritu de Argentina          ,83.4285714286
Espiritu de Chile              ,85.2
Espuela del Gaucho             ,83.1818181818
Essay                          ,85.5
Esser                          ,85.8235294118
Esser Cellars                  ,83.0
Estampa                        ,86.3793103448
Estancia                       ,85.88
Estancia Piedra                ,81.5
Estandon                       ,85.7
Estate Constantin Gofas        ,86.2222222222
Estate Crush                   ,83.0
Estefania                      ,87.3333333333
Esterházy                      ,89.7777777778
Esterlin                       ,88.6666666667
Esterlina                      ,87.6666666667
Estraié                        ,81.0
Eszterbauer                    ,87.0
Etablissements Thunevin        ,88.0
Eterna Juventud                ,83.0
Etienne le Riche               ,91.6666666667
Etko                           ,89.0
Eucaliptus                     ,90.0
Eufloria                       ,88.2
Eugen Müller                   ,88.0
Eugene Wine Cellars            ,89.0
Eugenio Bocchino               ,95.0
Eugenio Bustos                 ,83.5
Eugenio Collavini              ,88.2
Evaia                          ,88.0
Evans & Tate                   ,86.5454545455
Evel                           ,87.0
Eventide Cellar                ,86.6666666667
Evergreen                      ,88.0
Evergreen Vineyards            ,87.0
Evesham Wood                   ,87.0
Evodia                         ,87.0
Evohé                          ,83.0
Evolve                         ,88.0
Ex                             ,89.5
Excelsior                      ,86.1
Exclusiv                       ,85.0
Exem                           ,86.0
Eximius                        ,85.3333333333
Exquisite Wines                ,88.0
Ey                             ,88.0
Eye Candy                      ,82.75
F X Pichler                    ,93.4
F. Mallo et Fils               ,86.0
F.J. Serra                     ,84.25
F.lli Trinchero                ,87.0
F2F                            ,88.5
Fabbioli Cellars               ,87.3333333333
Fabiano                        ,86.8666666667
Fabien Collonge                ,89.0
Fabio Motta                    ,88.0
Fabre en Provence              ,86.625
Fabre Montmayou                ,85.7083333333
Fabrizio Dionisio              ,88.6666666667
Fair Hare                      ,80.5
Fairvalley                     ,85.3
Fairview                       ,86.0
Falchini                       ,87.7777777778
Falernia                       ,84.3571428571
Falesco                        ,88.25
Falezza                        ,84.3333333333
Falkner                        ,86.25
Fall Creek                     ,82.0
Fallbrook                      ,85.6666666667
False Bay                      ,86.0
Falua                          ,86.0681818182
Famiglia Cielo                 ,86.0
Famiglia Meschini              ,84.0
Familia Cassone                ,84.2
Familia Cecchin                ,85.0
Familia Colombi                ,82.0
Familia Deicas                 ,82.0
Familia Marguery               ,86.8
Familia Mayol                  ,85.0
Familia Montaña                ,80.0
Familia Schroeder              ,85.1052631579
Familia Solana                 ,85.0
Familia Traversa               ,83.0
Familia Villanueva             ,90.0
Familie Zull                   ,88.75
Famille d'Amecourt             ,87.0
Famille Fabre                  ,87.0
Famille Hauller                ,87.0
Famille Laplace                ,88.6666666667
Famille Negrel                 ,87.0
Famille Perrin                 ,86.625
Famille Quiot                  ,84.0
Familly Valéry                 ,89.0
Família Oliveda                ,83.5
Fantelli                       ,90.0
Fanti                          ,88.3333333333
Fanucchi                       ,84.0
Farina                         ,89.0
Farnese                        ,86.2083333333
Farnetella                     ,88.0
Farrier                        ,82.0
Fassati                        ,83.0
Fat Barrel                     ,85.5
Fat Bastard                    ,86.0
Fat Cat                        ,84.75
Fat Gaucho                     ,83.75
Fat Monk                       ,86.0
Fatalone                       ,84.0
Fattori                        ,86.9285714286
Fattoria Alois                 ,87.3333333333
Fattoria Ambra                 ,89.5
Fattoria Bini                  ,86.0
Fattoria Campigiana            ,87.0
Fattoria Carpineta Fontalpino  ,82.0
Fattoria Coroncino             ,86.0
Fattoria dei Barbi             ,87.25
Fattoria Del Cerro             ,87.8333333333
Fattoria del Pino              ,88.0
Fattoria della Talosa          ,86.0
Fattoria di Basciano           ,86.0
Fattoria di Casalbosco         ,88.4
Fattoria di Cinciano           ,85.0
Fattoria di Felsina            ,92.5
Fattoria di Grignano           ,86.8
Fattoria di Magliano           ,88.3333333333
Fattoria di Montecchio         ,86.0
Fattoria di Montemaggio        ,87.0
Fattoria di Petrognano         ,87.0
Fattoria di Petroio            ,88.0
Fattoria di Sammontana         ,86.0
Fattoria di San Quintino       ,85.0
Fattoria di Valiano            ,88.0
Fattoria Fibbiano              ,86.0
Fattoria Giuseppe Savini       ,83.5714285714
Fattoria Il Colombaio          ,87.0
Fattoria Il Lago               ,89.0
Fattoria Il Muro               ,85.3333333333
Fattoria il Palagio            ,86.0
Fattoria Kappa                 ,91.0
Fattoria la Castellina         ,84.5
Fattoria La Lecciaia           ,87.6666666667
Fattoria La Ripa               ,87.0
Fattoria La Rivolta            ,88.0
Fattoria La Striscia           ,87.6666666667
Fattoria La Vialla             ,87.0
Fattoria Laila                 ,86.3333333333
Fattoria Lavacchio             ,86.6
Fattoria Le Pupille            ,88.25
Fattoria Le Sorgenti           ,86.5
Fattoria Le Terrazze           ,86.0
Fattoria Mantellassi           ,87.4
Fattoria Montecchio            ,87.25
Fattoria Moretto               ,84.6666666667
Fattoria Paradiso              ,88.0
Fattoria Petriolo              ,85.6666666667
Fattoria San Felo              ,88.0
Fattoria San Francesco         ,86.0
Fattoria San Michele a Torri   ,88.3333333333
Fattoria Sardi                 ,88.0
Fattoria Scopone               ,86.0
Fattoria Selvanova             ,87.0
Fattoria Tregole               ,90.0
Fattoria Uccelliera            ,86.0
Fattoria Valacchi              ,89.0
Fattoria Vitiano               ,86.0
Fattoria Zerbina               ,87.0
Fattorie Parri                 ,88.0
Fatty Pope                     ,86.0
Fault Line                     ,85.0
Faustino Rivero Ulecia         ,86.5
Fay                            ,88.0
Fazi Battaglia                 ,86.8333333333
Fazio                          ,85.5
Federico Paternina             ,84.5
Fedriani Laffitte              ,87.0
Feiler-Artinger                ,88.5
Felipe Rutini                  ,87.0
Felix Callejo                  ,84.5
Felix Solis                    ,84.5
Feliz Noche                    ,87.0
Felline                        ,88.0
Felsina                        ,89.6666666667
Felsner                        ,88.0
Felten Cellars                 ,86.3333333333
Fenestra                       ,85.95
Ferllen                        ,87.0
Fern Ridge                     ,82.0
Fernando Diéguez Otero         ,87.0
Ferngrove                      ,87.0
Fernz                          ,86.5
Fernández de Piérola           ,87.5
Fernández Gómez                ,87.5
Ferrari Iris & Figli           ,89.0
Ferrari Iris e Figli           ,88.0
Ferrari-Carano                 ,87.2727272727
Ferraton Pere et Fils          ,86.4285714286
Ferraud et Fils                ,86.9
Ferreira                       ,86.5
Ferrocinto                     ,87.0
Ferruccio Sgubin               ,87.5555555556
Ferrum                         ,87.0
Ferré I Catasús                ,88.0
Fess Parker                    ,87.1538461538
Fetzer                         ,85.75
Feudi del Pisciotto            ,85.2941176471
Feudi di San Gregorio          ,88.2
Feudi di San Marzano           ,87.0
Feudi di Terra d'Otranto       ,86.6666666667
Feudo Antico                   ,87.0
Feudo Arancio                  ,87.1666666667
Feudo di Gulfa                 ,87.0
Feudo di Santa Tresa           ,86.7647058824
Feudo Disisa                   ,87.0833333333
Feudo Maccari                  ,86.4545454545
Feudo Monaci                   ,87.0
Feudo Montoni                  ,87.0
Feudo Principi di Butera       ,87.75
Feudo Solaria                  ,87.0
Fiddlebender                   ,84.75
Fiddletown Cellars             ,89.0
Fidelity                       ,89.5
Fiegl                          ,87.5
Field Stone                    ,84.5
Fields Family                  ,88.0
Fiesta Winery                  ,80.0
Fife                           ,93.0
Figaro                         ,84.5
Figuière                       ,87.0
Filippi                        ,86.0
Fillaboa                       ,87.0
Filus                          ,86.5555555556
Filón                          ,86.3333333333
Finca Adelma                   ,90.0
Finca Agostino                 ,84.6
Finca Albret                   ,85.0
Finca Antigua                  ,84.1818181818
Finca Arantei                  ,89.0
Finca Casa Lo Alto             ,86.5
Finca Constancia               ,87.0
Finca de Arantei               ,88.3333333333
Finca Decero                   ,87.0
Finca del Castillo             ,85.0
Finca del Marquesado           ,87.2857142857
Finca El Encinal               ,86.5
Finca El Origen                ,85.0689655172
Finca El Paso                  ,88.0
Finca El Portillo              ,84.1111111111
Finca El Retiro                ,83.0
Finca Flichman                 ,86.3333333333
Finca Hispana                  ,87.3333333333
Finca Jakue                    ,84.75
Finca La Anita                 ,84.5
Finca la Celia                 ,86.4
Finca La Estacada              ,85.4444444444
Finca La Luz                   ,85.5
Finca la Malena                ,86.0
Finca La María                 ,83.0
Finca la Melonera              ,83.0
Finca La Niña                  ,85.0
Finca la Rinconada             ,88.0
Finca Lalande                  ,88.8
Finca Las Moras                ,84.4
Finca las Nubes                ,88.0
Finca Los Lirios               ,85.0
Finca Los Maza                 ,84.4
Finca Los Olmos                ,82.0
Finca Manzanos                 ,86.5
Finca Milena                   ,83.0
Finca Montepedroso             ,86.5
Finca Nueva                    ,85.375
Finca Pasión                   ,82.6666666667
Finca Patagonia                ,84.0
Finca Perdriel                 ,88.0
Finca Salazar                  ,83.0
Finca Sobreño                  ,87.5
Finca Sophenia                 ,85.625
Finca Teira                    ,89.0
Finca Torremilanos             ,84.6666666667
Finca Valpiedra                ,87.3333333333
Finca Ventura                  ,88.0
Finca Vides                    ,86.5
Finca Vieja                    ,83.4
Finca Villacreces              ,87.0
Finca Wölffer                  ,84.0
Fincas Don Martino             ,87.0
Fingerprints                   ,87.0
Finisterra                     ,83.8
Finke's Widow                  ,87.0
Finn Hill                      ,86.75
Finnegan's Lake                ,80.0
Fioravante                     ,80.0
Fiore d'Arancio                ,87.0
Fire and Oak                   ,85.5
Fire Block                     ,86.5
Fire Road                      ,86.6666666667
Firebrix                       ,86.75
Firefall                       ,85.0
Firefly Ridge                  ,83.25
Firelands                      ,84.0
Firesteed                      ,87.6
Firestone                      ,86.6785714286
Firriato                       ,87.25
First & Local                  ,87.3333333333
First Press                    ,86.3333333333
Fischer                        ,88.625
Fitapreta Vinhos               ,86.75
Fitz-Ritter                    ,88.4
Fiuza                          ,86.9361702128
Five Rivers                    ,84.4
Five Rows                      ,86.0
FiveWise                       ,87.0
Fjord                          ,87.3333333333
Flagstone                      ,87.0
Flam                           ,87.0
Flanagan                       ,88.0
Fleur                          ,86.3333333333
Fleur de California            ,85.5
Fleur de Charme                ,87.0
Fleur de Lyeth                 ,85.0
Fleur Du Cap                   ,86.5714285714
Fleury                         ,84.0
Flinders Run                   ,87.0
Flint & Steel                  ,87.5
flipflop                       ,82.8888888889
FLO                            ,84.0
Flocchini                      ,86.0
Flock by Smoking Loon          ,80.0
Flor De Campo                  ,87.0
Flora Springs                  ,87.3333333333
Florent Descombe               ,86.0666666667
Floria                         ,84.0
Florian Roblin                 ,87.0
Florio                         ,87.5
Flower Garden                  ,88.0
Flying Ace                     ,85.0
Flying Angels                  ,85.5
Flying Cloud                   ,88.0
Flying Dreams                  ,90.0
Flying Fish                    ,87.5
Flying Trout                   ,86.0
FlyWine                        ,85.5
Foffani                        ,87.0
Fog Alley                      ,87.0
Fog Head                       ,83.4
Fog Hill                       ,80.0
Foggy Bridge                   ,88.0
Foley                          ,89.0
Folie à Deux                   ,87.375
Folin Cellars                  ,88.0
Folonari                       ,85.0
Fondazione Edmund Mach         ,88.3333333333
Fondo Antico                   ,85.6
Fondo del Barbera              ,88.0
Fongaro                        ,86.0
Fongoli                        ,86.0
Fonseca                        ,88.8333333333
Fontana                        ,88.0
Fontana Candida                ,84.5
Fontana d'Italia               ,86.0
Fontanabianca                  ,87.0
Fontanafredda                  ,89.0
Fonte alla Selva               ,87.0
Fonterenza                     ,83.0
Fontes da Cunha                ,88.7777777778
Fontevecchia                   ,88.0
Fontodi                        ,92.25
Fonty's Pool                   ,85.0
Foodies                        ,84.0
Foppiano                       ,85.6666666667
For a Song                     ,86.8888888889
Force of Nature                ,87.25
Forchir                        ,83.3333333333
Forefathers                    ,88.3333333333
Forest Glen                    ,83.5555555556
ForestVille                    ,83.5
Foris                          ,87.8
Formation                      ,84.3333333333
Fornacelle                     ,87.8333333333
Forrest                        ,88.5714285714
Forrest Estate                 ,87.0
Forstreiter                    ,89.1923076923
Fort Ross                      ,88.0
Fortant                        ,84.25
Fortediga                      ,87.3333333333
Forth                          ,87.0
Forti del Vento                ,87.0
Fortius                        ,85.5
Fortnight                      ,88.0
Fortress                       ,86.0
Foss Marai                     ,86.7142857143
Fossacolle                     ,88.25
Fossil Point                   ,88.0
Fosso Corno                    ,86.5
Foundry Vineyards              ,86.6
Fount                          ,86.0
Four Aces                      ,85.0
Four Degrees of Riesling       ,84.1666666667
Four Fields                    ,85.0
Four Paws & A Tail             ,85.3333333333
Four Sisters                   ,86.8
Four Sisters Ranch             ,88.0
Four Vines                     ,85.4615384615
Fournier Père et Fils          ,86.0
Fourrey et Fils                ,88.0
Foursight                      ,89.6
Fowles Wine                    ,87.5714285714
Fox Brook                      ,84.0
Fox Creek                      ,86.0
Fox Run                        ,86.9230769231
Foxen                          ,88.0
Fra Guerau                     ,88.0
Fraccaroli                     ,87.5
Framingham                     ,87.4
Francesco Boschis              ,90.0
Francesco Rinaldi              ,91.8
Francesco Sobrero              ,92.0
Franchetto                     ,88.3333333333
Franci                         ,89.0
Francine et Olivier Savary     ,89.0
Francis Berwyn                 ,87.4
Francis Blanchet               ,91.0
Francis Coppola                ,85.4615384615
Francis Ford Coppola           ,86.1304347826
Franciscan                     ,86.4
Francisco Gillmore             ,83.75
Franck & Olivier Mousset       ,88.0
Franco Conterno                ,90.25
Franco Mondo                   ,86.0
Francone                       ,89.3333333333
Frank                          ,87.0
Frank & Serafico               ,87.0
Frank Cornelissen              ,85.0
Frankland Estate               ,87.75
Franklin Tate                  ,88.8
Franschhoek Cellar             ,88.0
Franz Karl Schmitt             ,87.0
Franz Krämer                   ,86.0
François Baur                  ,88.5
François Bertheau              ,93.0
François Lurton                ,85.4545454545
François Millet                ,88.5
François Montand               ,85.3333333333
Frascole                       ,87.0
Fratelli Berlucchi             ,90.0
Fratelli Bortolin              ,89.0
Fratelli Casetta               ,89.6666666667
Fratelli Muratori              ,83.0
Fratelli Urciuolo              ,87.0
Fratelli Zeni                  ,88.0
Fratta Pasini                  ,85.0
Freakshow                      ,90.0
Frederico Meireles & Familia   ,87.0
Freelander                     ,82.0
Freemark Abbey                 ,91.0
Frei Brothers                  ,85.7826086957
Freixenet                      ,85.4358974359
Freja                          ,87.0
French Rabbit                  ,83.0
Frenzy                         ,86.5
Frey                           ,87.125
Frey-Sohler                    ,86.2
Friday Monkey                  ,81.0
Frieden-Berg                   ,87.6
Friedrich Becker               ,91.0
Friedrich Fendel               ,88.0
Friedrich-Wilhelm-Gymnasium    ,89.0
Frisby                         ,85.0
Frisk                          ,86.75
Frisky Zebras                  ,85.0
Fritsch                        ,87.25
Fritz                          ,87.8
Fritz Haag                     ,91.5
Fritz Müller                   ,90.0
Fritz Windisch                 ,86.6666666667
Frog's Leap                    ,85.4285714286
Fromm Winery                   ,92.0
Frost Bitten                   ,88.5
Fruscalzo                      ,87.0
Frédéric Mallo                 ,87.2727272727
Fuchs                          ,88.0
Fuchsia                        ,84.0
Fuerza                         ,89.0
Fujishin                       ,83.8333333333
Fulget                         ,88.0
Fulkerson                      ,86.2051282051
Fullerton                      ,86.75
Fulvio Luigi Serni             ,87.0
Funckenhausen                  ,86.0
Fundatio                       ,82.0
Funky Llama                    ,82.6666666667
Furlan                         ,85.0
Fuse                           ,91.0
Fusional                       ,85.0
FVine                          ,84.5
Félix Rocha                    ,85.8
G D Vajra                      ,92.0
G&M; Machmer                   ,89.0
G. H. Mumm                     ,89.1666666667
G. Moulinier                   ,87.0
G7                             ,86.1428571429
Gaba do Xil                    ,88.0
Gabarda                        ,85.0
Gabriel Meffre                 ,85.5909090909
Gabriele Valeriani             ,90.0
Gadais Père et Fils            ,88.8
Gaggioli                       ,82.0
Gagliole                       ,87.8333333333
Gaia Wines                     ,86.5
Gaierhof                       ,85.1428571429
Gain Bay                       ,90.0
Gainey                         ,88.9285714286
Gaintza                        ,85.0
Gaja                           ,93.0
Gala Rouge                     ,84.0
Galadino                       ,83.0
Galardi                        ,90.0
Galda                          ,87.0
Galil Mountain                 ,86.7857142857
Galizeus                       ,86.0
Gallo Family Vineyards         ,84.8333333333
Gallo of Sonoma                ,84.0
Galvan                         ,87.0
Gamache                        ,86.4285714286
Gamba                          ,87.5
Game of Thrones                ,86.5
Gamla                          ,84.0
Gan Eden                       ,82.0
Gancedo                        ,88.0
Gancia                         ,86.1666666667
Garage Wine Co.                ,87.0
Garbó                          ,84.1666666667
Garces Silva                   ,87.75
Garcia Hermanos                ,88.0
Garcia Schwaderer              ,89.0
Garciarévalo                   ,89.0
García Figuero                 ,89.0
Gardel                         ,84.8181818182
Garfield Estates               ,83.5
Garganuda                      ,84.0
Gargiulo                       ,87.0
Garnacha de Fuego              ,83.5
Garnet                         ,87.75
Garofalo                       ,87.0
Garofoli                       ,86.0
Garriotin                      ,86.0
Gary Farrell                   ,87.0
Garzón                         ,86.3333333333
Gassier                        ,86.625
Gatos Locos                    ,82.5
Gattavecchi                    ,87.3333333333
Gauchezco                      ,85.0
Gaucho Andino                  ,85.0
Gaucho Club                    ,88.0
Gaudio                         ,88.0
Gaul                           ,87.5
Gauthier                       ,88.0
Gavilan                        ,86.0
Gayda                          ,84.5
Gazur                          ,85.0
Gaël Martin                    ,89.5
Gear and Sprocket              ,87.0
Gebeshuber                     ,88.5714285714
Gecko                          ,84.5
Geh. Rat Dr. von Bassermann-Jor,89.2
Gemin                          ,87.0
Gemma                          ,87.4
Gemtree                        ,87.8
Gen Del Alma                   ,84.0
Gen5                           ,85.7647058824
General's Ridge                ,83.25
Generation 7                   ,88.0
Genereaj                       ,92.0
Genio Español                  ,89.0
Genoa                          ,86.75
Gentilini                      ,88.3333333333
Geode                          ,84.0
Geoff Merrill                  ,87.0
Geografico Castello Tricerchi  ,88.5
Georg Breuer                   ,89.0
Georges Duboeuf                ,87.3580246914
Georges Vigouroux              ,86.4035087719
Gerald Talmard                 ,84.0
Gerd Anselmann                 ,90.0
Gere Attila                    ,85.5
Geretto                        ,87.0
Gerhard Pittnauer              ,91.0
Germano Angelo                 ,90.2
Germano Ettore                 ,91.3333333333
Gernot and Heike Heinrich      ,88.3333333333
Gerovassiliou                  ,88.0
Gersing                        ,87.0
Gesellmann                     ,89.3333333333
Geyerhof                       ,92.75
Geyser Peak                    ,86.6875
Ghione                         ,88.0
Ghost Gum                      ,84.0
Ghost Hill                     ,89.0
Ghost Pines                    ,85.8888888889
Ghostrider                     ,89.0
Ghostrunner                    ,86.0
Giacomo Ascheri                ,87.5
Giacomo Fenocchio              ,89.3333333333
Giacomo Grimaldi               ,90.6
Giacomo Vico                   ,86.0
Giacosa Fratelli               ,86.2
Gian Piero Marrone             ,92.0
Gianelli                       ,88.0
Gianfranco Alessandria         ,91.25
Gianfranco Bovio               ,90.8571428571
Gianni Brunelli                ,92.0
Gianni Doglia                  ,88.0
Gianni Gagliardo               ,86.5
Gianni Tessari                 ,87.3333333333
Giannoni Fabbri                ,88.0
Gianpiero Marrone              ,90.0
Giant Mistake                  ,88.0
Giavi                          ,86.25
Gibbs                          ,92.0
Giefing                        ,88.0
Giesen                         ,87.0
Gifford Hirlinger              ,88.75
Gifft                          ,91.0
Gigante                        ,86.3
Gigi Rosso                     ,91.0
Gil Luna                       ,82.0
Gilardi                        ,87.0
Gilbert Cellars                ,84.5
Gilberto Boniperti             ,87.5
Gilberts                       ,86.5
Gilles Blanchet                ,87.0
Gilles Louvet                  ,84.5
Gillmore                       ,89.0
Gimenez Mendez                 ,86.2
Gimenez Riili                  ,84.6
Ginestet                       ,84.5
Gini                           ,90.0
Gino Fasoli                    ,85.25
Giocato                        ,89.25
Giol                           ,88.0
Gionelli                       ,86.0
Giordano                       ,85.6666666667
Giorgio Meletti Cavallari      ,88.75
Giornata                       ,88.0
Giovanna Madonia               ,89.0
Giovanna Tantini               ,89.0
Giovanni Almondo               ,88.0
Giovanni Chiappini             ,90.6666666667
Giovello                       ,84.0
Girard                         ,89.0
Girardet                       ,85.7647058824
Girasole                       ,86.2
Giribaldi                      ,86.0
Girl Go Lightly                ,84.0
Girlan                         ,86.375
Girly Girl                     ,85.75
Girolamo Dorigo                ,91.0
Girolamo Russo                 ,89.2
Girolate                       ,90.5
Giuliano Tiberi                ,87.0
Giulio Straccali               ,85.0
Giuseppe Apicella              ,87.0
Giuseppe Campagnola            ,91.0
Giuseppe Cortese               ,88.0
Giuseppe Lonardi               ,84.4
Giuseppe Rinaldi               ,93.0
Giuseppe Sedilesu              ,88.0
Gladium                        ,84.0
Glaser                         ,87.0
Glass House                    ,81.0
Glass Mountain                 ,87.0
Glatzer                        ,88.375
Glazebrook                     ,87.0
Glen Carlou                    ,88.4
Glen Ellen                     ,82.5652173913
Glen Erskine                   ,86.0
Glen Fiona                     ,86.0
Glenelly                       ,88.0
Glenora                        ,86.7959183673
Global Wines                   ,87.2954545455
Gloria Ferrer                  ,87.6153846154
Glorie Farm Winery             ,87.0
Glover Family                  ,88.6666666667
Glárima                        ,82.5
GMG Vinicola                   ,90.0
Gnarly Head                    ,86.3846153846
Goats do Roam Wine Co.         ,87.5
Goats Trail                    ,84.5
Godelia                        ,85.0
Godiolo                        ,87.3333333333
Golan Heights Winery           ,88.4782608696
Golden Kaan                    ,85.25
Goldschmidt                    ,86.0
Goldwater                      ,86.75
Golser Wein                    ,87.6666666667
González Byass                 ,89.0
Good Harbor                    ,83.5
Goose Bay                      ,89.0
Goose Ridge                    ,86.0714285714
Goose Watch                    ,86.4444444444
Gooseneck                      ,87.0
Gordon Brothers                ,86.9
Gordon Estate                  ,86.75
Gordonzello                    ,86.0
Goretti                        ,87.0
Gorgo                          ,87.1666666667
Gorka Izagirre                 ,87.3333333333
Gorman                         ,90.5
