winery,avg_score
Château Armandière             ,86.33333333
Château Crusquet Sabourin      ,86.33333333
Château Darzac                 ,86.33333333
Château de Bonhoste            ,86.33333333
Château de Fontenille          ,86.33333333
Château de Jonquieres          ,86.33333333
Château du Grand Pierre        ,86.33333333
Château Fleur Haut Gaussens    ,86.33333333
Château Flotis                 ,86.33333333
Château Latour-Laguens         ,86.33333333
Château les Reuilles           ,86.33333333
Château Magondeau              ,86.33333333
Château Taffard de Blaignan    ,86.33333333
Château Tanunda                ,86.33333333
Château Terrasson              ,86.33333333
Château Toutigeac              ,86.33333333
Cirque du Vin                  ,86.33333333
Cloudline                      ,86.33333333
Col di Lamo                    ,86.33333333
Coldstream Hills               ,86.33333333
Corte alla Flora               ,86.33333333
Dalliance                      ,86.33333333
Dalva                          ,86.33333333
Dieu Donne                     ,86.33333333
Domaine de Lartigue            ,86.33333333
Domaine des Corbillières       ,86.33333333
Domaines Paul Mas              ,86.33333333
Don Olegario                   ,86.33333333
El Huique                      ,86.33333333
Fattoria Laila                 ,86.33333333
Felten Cellars                 ,86.33333333
Filón                          ,86.33333333
Finca Flichman                 ,86.33333333
First Press                    ,86.33333333
Fleur                          ,86.33333333
Garzón                         ,86.33333333
Graham Beck                    ,86.33333333
Gran Cruz                      ,86.33333333
Grant Burge                    ,86.33333333
Guidi 1929                     ,86.33333333
Isabelle et Pierre Clément     ,86.33333333
Istravino                      ,86.33333333
Ivory and Burt                 ,86.33333333
Josef Brigl                    ,86.33333333
La Châsse                      ,86.33333333
La Forge Estate                ,86.33333333
Lafazanis                      ,86.33333333
Lagana                         ,86.33333333
Lagar de Besada                ,86.33333333
Leonard Oakes                  ,86.33333333
Lola Kay                       ,86.33333333
Mahoney                        ,86.33333333
Maison Stéphane Brocard        ,86.33333333
Manyana                        ,86.33333333
Marega                         ,86.33333333
Marqués de Almonacid           ,86.33333333
Mitolo                         ,86.33333333
Murray                         ,86.33333333
Niel Joubert                   ,86.33333333
Opawa                          ,86.33333333
Ott & Murphy                   ,86.33333333
Page Springs                   ,86.33333333
Paris Valley Road Cellars      ,86.33333333
Pazo das Tapias                ,86.33333333
Pazo Torrado                   ,86.33333333
Poggio al Tufo                 ,86.33333333
Portia                         ,86.33333333
Pullus                         ,86.33333333
R35                            ,86.33333333
Raiza                          ,86.33333333
Rejadorada                     ,86.33333333
Saladini Pilastri              ,86.33333333
Sarah's Vineyard               ,86.33333333
Savoia                         ,86.33333333
Scandolera                     ,86.33333333
Señorío de Sotillo             ,86.33333333
Spartico                       ,86.33333333
Tenuta La Vigna                ,86.33333333
Tudal                          ,86.33333333
V. Sattui                      ,86.33333333
Ventisquero                    ,86.33333333
Veranda                        ,86.33333333
Vestini Campagnano             ,86.33333333
Vignobles Jeanjean             ,86.33333333
Viña Marty                     ,86.33333333
Vrede en Lust                  ,86.33333333
Windy Bay                      ,86.33333333
Wynns Coonawarra Estate        ,86.33333333
Yorkville Cellars              ,86.33333333
Pedroncelli                    ,86.32075472
Casca Wines                    ,86.31746032
Montes                         ,86.31746032
Banfi                          ,86.3125
Mionetto                       ,86.3125
Bodegas Ontañón                ,86.30769231
Salentein                      ,86.30555556
Aldegheri                      ,86.3
Domaine Uby                    ,86.3
Gigante                        ,86.3
Parras Wines                   ,86.3
Quintas de Melgaço             ,86.3
Ste. Chapelle                  ,86.3
Viña Bujanda                   ,86.3
Erath                          ,86.29411765
Cantine Astroni                ,86.28571429
Cantine Benedetti              ,86.28571429
CarlindePaolo                  ,86.28571429
Casa de Cambres                ,86.28571429
Cave Cooperative du Vendômois  ,86.28571429
Charles Krug                   ,86.28571429
Château Bellevue la Forêt      ,86.28571429
Drumheller                     ,86.28571429
Highland Cellars               ,86.28571429
La Capra Presented by Fairview ,86.28571429
Les Vignobles Foncalieu        ,86.28571429
Sartarelli                     ,86.28571429
Scott Harvey                   ,86.28571429
Sierra Batuco                  ,86.28571429
Villadoria                     ,86.28571429
Viña Casablanca                ,86.2826087
Matchbook                      ,86.27586207
Maddalena                      ,86.275
Château la Freynelle           ,86.27272727
Jean Becker                    ,86.27272727
Quinta da Calçada              ,86.27272727
Quinta da Lixa                 ,86.27272727
San Pedro                      ,86.26865672
Cave de Saumur                 ,86.26666667
Quintay                        ,86.26666667
Manuel Olivier                 ,86.26315789
Undurraga                      ,86.25974026
Achaia Clauss                  ,86.25
Adrás                          ,86.25
Agricola Castellana            ,86.25
Altavins                       ,86.25
Analivia                       ,86.25
Apollonio                      ,86.25
AVA Grace Vineyards            ,86.25
Black Stallion                 ,86.25
Bocale                         ,86.25
Botromagno                     ,86.25
Bouchard Finlayson             ,86.25
Boutinot                       ,86.25
Breaux                         ,86.25
Cantine Lupo                   ,86.25
Capezzana                      ,86.25
Castorani                      ,86.25
Cellers Unió                   ,86.25
Château Bois Pertuis           ,86.25
Château de Montguéret          ,86.25
Château Fleur de Plaisance     ,86.25
Château le Bonnat              ,86.25
Château Moulin de Canhaut      ,86.25
Château Panchille              ,86.25
Château Patache d'Aux          ,86.25
Cyatho                         ,86.25
D'Alessandro                   ,86.25
Domaine Jessiaume              ,86.25
Domaine Maestracci             ,86.25
Domaine Pouillon               ,86.25
Falkner                        ,86.25
Giavi                          ,86.25
Gouguenheim Winery             ,86.25
Haras de Pirque                ,86.25
Harbes Family Vineyard         ,86.25
Hugh Hamilton                  ,86.25
Incognito                      ,86.25
Kirnbauer                      ,86.25
La Grille                      ,86.25
La Mano                        ,86.25
Les Parcelles de Stéphane Deren,86.25
Les Vignerons des Coteaux Roman,86.25
MacMurray Ranch                ,86.25
Marco Porello                  ,86.25
Marques de Monistrol           ,86.25
MooBuzz                        ,86.25
Morse                          ,86.25
Page Mill Winery               ,86.25
Poggio Nicchiaia               ,86.25
Rio Madre                      ,86.25
Sileni                         ,86.25
Smythe & Renfield              ,86.25
Sophora                        ,86.25
Stolen Identity                ,86.25
Sumarroca                      ,86.25
Tenuta Vitalonga               ,86.25
Teresa Raiz                    ,86.25
The Federalist                 ,86.25
Trig Point                     ,86.25
Courtney Benham                ,86.24
Domaine de Ménard              ,86.23529412
Leese-Fitch                    ,86.22727273
Carmel Road                    ,86.22222222
Château de Cornemps            ,86.22222222
Estate Constantin Gofas        ,86.22222222
Montgó                         ,86.22222222
Palagetto                      ,86.22222222
Pasqua                         ,86.22222222
Sand Point                     ,86.22222222
Trapiche                       ,86.2195122
Korbel                         ,86.21428571
KWV                            ,86.21428571
Louis Max                      ,86.21428571
Viña Bisquertt                 ,86.21311475
Farnese                        ,86.20833333
Fulkerson                      ,86.20512821
Amalaya                        ,86.2
Atalayas de Golbán             ,86.2
Ballentine                     ,86.2
Bernard et Christophe Richel   ,86.2
Borsao                         ,86.2
Castello di Querceto           ,86.2
Château Dubraud                ,86.2
Château Montaud                ,86.2
Domaine de Mirail              ,86.2
Douglas Green                  ,86.2
Drei Donà Tenuta La Palazza    ,86.2
Frey-Sohler                    ,86.2
Giacosa Fratelli               ,86.2
Gimenez Mendez                 ,86.2
Girasole                       ,86.2
Goyette                        ,86.2
Grace Lane                     ,86.2
Gran Passione                  ,86.2
Hawkins Cellars                ,86.2
Herdade da Capela              ,86.2
Herdade da Malhadinha Nova     ,86.2
Latah Creek                    ,86.2
Legado del Moncayo             ,86.2
Les Vignerons des Terroirs de l,86.2
Mill Creek                     ,86.2
Oak Ridge                      ,86.2
Pleil                          ,86.2
Principe di Corleone           ,86.2
San Simeon                     ,86.2
Villa des Anges                ,86.2
Viticcio                       ,86.2
Williamson Vineyard            ,86.2
Enoport                        ,86.1875
La Chablisienne                ,86.1875
Lava Cap                       ,86.18181818
Rancho Zabaco                  ,86.18181818
Swedish Hill                   ,86.18181818
Toad Hollow                    ,86.18181818
Rooster Hill                   ,86.17857143
O. Fournier                    ,86.175
Edna Valley Vineyard           ,86.17391304
Benessere                      ,86.16666667
Bogle                          ,86.16666667
Bridgman                       ,86.16666667
Château de Costis              ,86.16666667
Clos LaChance                  ,86.16666667
Domaines Astruc                ,86.16666667
Elios                          ,86.16666667
Gancia                         ,86.16666667
Haut Marin                     ,86.16666667
Les Maîtres Vignerons de Saint-,86.16666667
Mirabeau                       ,86.16666667
Three Thieves                  ,86.16666667
Val d'Oca                      ,86.16666667
Sebastiani                     ,86.16
Cramele Recas                  ,86.15686275
Alta Vista                     ,86.15
Bodegas Luzón                  ,86.15
Aquinas                        ,86.14285714
Cave de Hunawihr               ,86.14285714
Cave des Producteurs de Vouvray,86.14285714
Domaine Chiroulet              ,86.14285714
Domaine de Grange Neuve        ,86.14285714
Domaine du Petit Coteau        ,86.14285714
G7                             ,86.14285714
Greystone                      ,86.14285714
Masciarelli                    ,86.14285714
Red Knot                       ,86.14285714
Telavi                         ,86.14285714
Wairau River                   ,86.14285714
White Hall                     ,86.14285714
Zardetto                       ,86.14285714
Washington Hills               ,86.13793103
Francis Ford Coppola           ,86.13043478
Brutocao                       ,86.125
Casa Rivas                     ,86.125
Cormòns                        ,86.125
Domaines Pierre Chavin         ,86.125
Martin Ranch                   ,86.125
Tamarí                         ,86.125
Di Giovanna                    ,86.11764706
MandraRossa                    ,86.11764706
Bellussi                       ,86.11111111
Chocolate Box                  ,86.11111111
Drytown                        ,86.11111111
Esperanza                      ,86.11111111
Hess                           ,86.11111111
Laroche                        ,86.11111111
Toffoli                        ,86.11111111
Veglio                         ,86.11111111
Quinta de Ventozelo            ,86.10526316
Campo Viejo                    ,86.1
Château Timberlay              ,86.1
Excelsior                      ,86.1
Kudos                          ,86.1
Plozner                        ,86.1
Tapiz                          ,86.1
Knapp                          ,86.09677419
Carmen                         ,86.09375
Botter                         ,86.09090909
Château Maison Noble           ,86.09090909
Steelhead Vineyards            ,86.09090909
Cono Sur                       ,86.08928571
Kenwood                        ,86.08474576
Castoro Cellars                ,86.08333333
Sanguinhal                     ,86.08333333
Cescon Italo Storia e Vini     ,86.07692308
Hahn                           ,86.07692308
Goose Ridge                    ,86.07142857
Kirkland Signature             ,86.06896552
Falua                          ,86.06818182
Florent Descombe               ,86.06666667
Bodega Norton                  ,86.06382979
Calcu                          ,86.0625
Chilcas                        ,86.0625
Hyatt                          ,86.05555556
1850,86
3000 BC                        ,86
7 Peaks                        ,86
786 Wines                      ,86
Abbaye de Saint-Ferme          ,86
Abbazia Monte Oliveto          ,86
Acinum                         ,86
Ad Lib                         ,86
Adamant Cellars                ,86
Adega de Monção                ,86
Adolph Mueller                 ,86
Agostino Vicentini             ,86
Agricole Vallone               ,86
Agustinos                      ,86
Aila                           ,86
Aimé Roquesante                ,86
Alamos                         ,86
Aldonia                        ,86
Alexander                      ,86
Alma Andina                    ,86
Altanza                        ,86
Amaral                         ,86
Amathia                        ,86
Ambition                       ,86
Andean Sky                     ,86
Andrieux & Fils                ,86
Angel's Cup                    ,86
Angel's Secret                 ,86
Angry Bunch                    ,86
Angulo Innocenti               ,86
Angus The Bull                 ,86
Aniello                        ,86
Anthropology                   ,86
Antis                          ,86
Antoine Moltès & Fils          ,86
Antonini Ceresa                ,86
Apothic                        ,86
Arachon                        ,86
Aragus                         ,86
Aranleón                       ,86
Arregi                         ,86
Ascevi Luwa                    ,86
Astorre Noti                   ,86
Atalaya do Mar                 ,86
Auriga                         ,86
Avia                           ,86
Avissi                         ,86
Aylin                          ,86
Backsberg                      ,86
Baehner Fournier               ,86
Bain's Way                     ,86
Baker Lane                     ,86
Baldi                          ,86
Balverne                       ,86
Barcino                        ,86
Barinas                        ,86
Barista                        ,86
Barkan                         ,86
Barone Montalto                ,86
Barossa Valley Estate          ,86
Bastide des Deux Lunes         ,86
Beach Head                     ,86
Bel Arbor                      ,86
Bellacana                      ,86
Bellenda                       ,86
Bennett Family                 ,86
Biasotto                       ,86
Biltmore Estate                ,86
Black Elephant                 ,86
Bladen                         ,86
Blandy's                       ,86
Block Nine                     ,86
Blue Cove                      ,86
Blue Hawk                      ,86
Blue Pyrenees                  ,86
Bodega Calle                   ,86
Bodega de Edgar                ,86
Bodega del Sur                 ,86
Bodega Familia Barberis        ,86
Bodega La Serrana              ,86
Bodegas Adriá                  ,86
Bodegas Aresan                 ,86
Bodegas Artazu                 ,86
Bodegas Berceo                 ,86
Bodegas Breton                 ,86
Bodegas Campiña                ,86
Bodegas Carballal              ,86
Bodegas del Muni               ,86
Bodegas Docampo                ,86
Bodegas Murtia                 ,86
Bodegas Mähler-Besse           ,86
Bodegas Núñez                  ,86
Bodegas Olarra                 ,86
Bodegas Ondalan                ,86
Bodegas Ondarre                ,86
Bodegas Recuero                ,86
Bodegas Soledad                ,86
Bodegas Torreduero             ,86
Bodegas y Vinedos del Jalón    ,86
BonAnno                        ,86
Bonneau                        ,86
Bonpas                         ,86
Borgo San Leo                  ,86
Bottazza                       ,86
Bovin                          ,86
Bowers Harbor                  ,86
Brazin Cellars                 ,86
Breca                          ,86
Briceland                      ,86
Buddha Kat                     ,86
C. Cruz & Co                   ,86
C. Mondavi & Family            ,86
Ca' dei Mandorli               ,86
Ca'Tullio                      ,86
Caballo Bravo                  ,86
California Republic            ,86
Calmel & Joseph                ,86
Calços do Tanha                ,86
Camigliano                     ,86
Caminada                       ,86
Campos de Sueños               ,86
Campos de Viento               ,86
Camps d'Estels                 ,86
Candialle                      ,86
Cantina Altarocca              ,86
Cantina del Barone             ,86
Cantina di Bertiolo            ,86
Cantina Ma.Ri.Ca.              ,86
Cantina Offida                 ,86
Cantina Sociale Barbera dei Sei,86
Cantina Sociale di Dolianova   ,86
Cantina Tudernum               ,86
Cantina Valle Tritana          ,86
Cantina Valpolicella Negrar    ,86
Cantine Aurora                 ,86
Cantine De Falco               ,86
Cantine Gulino                 ,86
Cantine Lenotti                ,86
Cantine Lenotti di Lenotti     ,86
Cantine Ravazzi                ,86
Cantine Sant'Agata             ,86
Cap Cette                      ,86
Capa                           ,86
Capçanes                       ,86
Carlo Boscaini                 ,86
Casa Catelli                   ,86
Casa de la Reina               ,86
Casa Valduga                   ,86
Casale dello Sparviero         ,86
Casata Monfort                 ,86
Cascina Bruciata               ,86
Cascina Radice                 ,86
Casita Mami                    ,86
Castellaccia                   ,86
Castellarin                    ,86
Castello di Poppiano           ,86
Castello Il Palagio            ,86
Castello Monte Vibiano Vecchio ,86
Castillo De Feliciana          ,86
Castillo de Jumilla            ,86
Castillo Rocio                 ,86
Catania                        ,86
Cava Blanca                    ,86
Cavalierino                    ,86
Cave d'Azé                     ,86
Cave de Chardonnay             ,86
Cave de Rasteau                ,86
Cave de Viré                   ,86
Caves de Pouilly sur Loire     ,86
Cent'Anni                      ,86
Ceravolo                       ,86
Chandler Reach                 ,86
Chateau Couronneau             ,86
Chateau Côte Nord              ,86
Chateau la Rame                ,86
Chatelain Desjacques           ,86
Cherri d'Acquaviva             ,86
Christian Moueix               ,86
Christiano Family              ,86
Christopher Michael            ,86
Château Barbé                  ,86
Château Barreyres              ,86
Château Bois de Favereau       ,86
Château Bois Noir              ,86
Château Canteloup              ,86
Château Carpe Diem             ,86
Château Champ du Moulin        ,86
Château Clos Moulin Pontet     ,86
Château Croix Mouton           ,86
Château d'Arveyres             ,86
Château d'Ourbenac             ,86
Château de Bergun              ,86
Château de Carolle             ,86
Château de Farel               ,86
Château de l'Enclos            ,86
Château de la Cour d'Argent    ,86
Château de Landué              ,86
Château de Lugagnac            ,86
Château de Monrecueil          ,86
Château de Montfort            ,86
Château de Parenchère          ,86
Château de Perligues           ,86
Château de Tourteyron          ,86
Château de Trinquevedel        ,86
Château de Valcombe            ,86
Château de Villambis           ,86
Château des Cabans             ,86
Château des Judes              ,86
Château des Mille Anges        ,86
Château des Sarrins            ,86
Château des Tours              ,86
Château du Cros                ,86
Château du Vallier             ,86
Château Fantou                 ,86
Château Fayau                  ,86
Château Feret Lambert          ,86
Château Fongaban               ,86
Château Fontesteau             ,86
Château Gairoird               ,86
Château Gardut Haut Cluzeau    ,86
Château Gigault                ,86
Château Grand Jean             ,86
Château Grand Picard           ,86
Château Graville-Lacoste       ,86
Château Grivière               ,86
Château Guichot                ,86
Château Guillotin              ,86
Château Guirauton              ,86
Château Hauchat                ,86
Château Haut Clairbes          ,86
Château Haut Cormier           ,86
Château Haut Pougnan           ,86
Château Haut-Sorillon          ,86
Château Jarr                   ,86
Château La Barotte             ,86
Château la Bretonnière         ,86
Château la Fleur               ,86
Château La Fleur Ribeyrolles   ,86
Château la Grande Maye         ,86
Château la Guillaumette        ,86
Château la Haye                ,86
Château la Moulinière          ,86
Château la Nauze               ,86
Château la Rose Belair         ,86
Château la Roseraie            ,86
Château la Tour Chapoux        ,86
Château la Tourbeille          ,86
Château la Voie                ,86
Château Labadie                ,86
Château Labatut                ,86
Château Ladignac               ,86
Château Laffitte Carcasset     ,86
Château Lagrézette             ,86
Château Lajarre                ,86
Château Lalande Balestard      ,86
Château Lamy                   ,86
Château Lapinesse              ,86
Château Laroche Joubert        ,86
Château Larrat                 ,86
Château Lauzanet               ,86
Château le Raz                 ,86
Château les Croisille          ,86
Château les Hauts d'Aglan      ,86
Château les Mottes Pradier     ,86
Château Les Palais             ,86
Château les Roques             ,86
Château Macalan                ,86
Château Maison Neuve           ,86
Château Mazetier               ,86
Château Mirefleurs             ,86
Château Moncabrier             ,86
Château Monconseil Gazin       ,86
Château Montcabrier            ,86
Château Mougneaux              ,86
Château Moulin de Beauséjour   ,86
Château Moulin Eyquem          ,86
Château Perron                 ,86
Château Peuy Saincrit          ,86
Château Peyredon Lagravette    ,86
Château Pierrousselle          ,86
Château Roc de Boissac         ,86
Château Roquefeuille           ,86
Château Rouzerol               ,86
Château Saint Urbain           ,86
Château Saint-Florin           ,86
Château Semonlon               ,86
Château Ségonzac               ,86
Château Terre Blanque          ,86
Château Tour Chapoux           ,86
Château Tour de Bonnet         ,86
Château Tour le Pin            ,86
Château Tour Saint-Fort        ,86
Château Vieux Porier           ,86
Cirulli                        ,86
Clairault                      ,86
Clean Slate                    ,86
Climbing                       ,86
Cline                          ,86
Clockspring                    ,86
Clos Alivu                     ,86
Clos des Amis                  ,86
Clos Gebrat                    ,86
Clos Pons                      ,86
Col di Rocca                   ,86
Colesel                        ,86
Collato                        ,86
Collection des Anges           ,86
Collemassari                   ,86
Collemattoni                   ,86
Collet                         ,86
Colli del Soligo               ,86
Colognole                      ,86
Colonnara                      ,86
Comtesse Thérèse               ,86
Conde de Siruela               ,86
Consejo de la Alta             ,86
Contrada Michele               ,86
Contratto                      ,86
Cookies & Cream                ,86
Coppiere                       ,86
Corolilla                      ,86
Corte Archi                    ,86
Corvus                         ,86
Cosentino                      ,86
Costa Alessandro               ,86
Costaval                       ,86
Cottesbrook                    ,86
Cougar Crest                   ,86
Craftsman                      ,86
Creation                       ,86
Criadores de Rioja             ,86
Cuma                           ,86
Cupano                         ,86
Curveball                      ,86
Cuvée de Peña                  ,86
Cuvée Jean-Paul                ,86
Cà della Scala                 ,86
Cà di Frara                    ,86
Cà Furlan                      ,86
D. Bosler                      ,86
Dal Din                        ,86
Dall'Abaco Fedrigoni           ,86
Damalisco                      ,86
Dancing Derby                  ,86
Dancing Flame                  ,86
Dealy Lane                     ,86
DeLucia Vineyards              ,86
Denier-Handal                  ,86
Deux Amis                      ,86
DeWaal                         ,86
Diamond River                  ,86
Dingač Winery                  ,86
Discreto                       ,86
Division                       ,86
Dixon's Peak                   ,86
Doga delle Clavule             ,86
Dolce Stefania                 ,86
Domaine André Bonhomme         ,86
Domaine Barcelo                ,86
Domaine Begude                 ,86
Domaine Billaud-Simon          ,86
Domaine Bru-Baché              ,86
Domaine Brunet                 ,86
Domaine Chandon                ,86
Domaine Christophe Camu        ,86
Domaine Courtois               ,86
Domaine d'Astros               ,86
Domaine de Givaudan            ,86
Domaine de Jarras              ,86
Domaine de l'Echelette         ,86
Domaine de la Bastide          ,86
Domaine de la Chezatte         ,86
Domaine de la Feuillarde       ,86
Domaine de la Renjarde         ,86
Domaine de la Villaudière      ,86
Domaine de Lamothe             ,86
Domaine de Maison Neuve        ,86
Domaine de Paris               ,86
Domaine de Pouy                ,86
Domaine de Roche Guillon       ,86
Domaine de Tara                ,86
Domaine de Viranel             ,86
Domaine des Anges              ,86
Domaine des Elephants          ,86
Domaine du Chardonnay          ,86
Domaine du Petit Bondieu       ,86
Domaine du Salvard             ,86
Domaine du Touch               ,86
Domaine du Vieux Vauvert       ,86
Domaine Dyckerhoff             ,86
Domaine Fritz Schmitt          ,86
Domaine Grand St Paul          ,86
Domaine Guy Mousset            ,86
Domaine Hubert Lamy            ,86
Domaine Jean Chartron          ,86
Domaine Jean-Claude Courtault  ,86
Domaine La Jeanne              ,86
Domaine la Salette             ,86
Domaine Lagneau                ,86
Domaine Le Billoud             ,86
Domaine les Fils de René Quénar,86
Domaine les Fouques            ,86
Domaine les Loges de la Folie  ,86
Domaine Michel Brégeon         ,86
Domaine Paquet et Fils         ,86
Domaine Roblin                 ,86
Domaine Sarragousse            ,86
Domaine Sauvat                 ,86
Domaine Siret-Courtaud         ,86
Domaine Specht                 ,86
Domaine Thierry Drouin         ,86
Domaine Vetriccie              ,86
Domiciano de Barrancas         ,86
Dominio Dostares               ,86
Domodimonti                    ,86
Donna Anita                    ,86
Due Vigne                      ,86
Dussek Family Cellars          ,86
Eagle Canyon                   ,86
ecoVINO                        ,86
Ehrhardt                       ,86
El Arte de Vivir               ,86
El Burro                       ,86
El Escocés Volante             ,86
El Hada                        ,86
El Porvenir                    ,86
Elements by Artesa             ,86
Eleva                          ,86
Elisabetta                     ,86
Elki                           ,86
Elysian Fields                 ,86
Enanzo                         ,86
Enkidu                         ,86
Epilogue                       ,86
Ermacora                       ,86
Espaço Rural                   ,86
Exem                           ,86
F. Mallo et Fils               ,86
Fairview                       ,86
False Bay                      ,86
Famiglia Cielo                 ,86
Fat Bastard                    ,86
Fat Monk                       ,86
Fattoria Bini                  ,86
Fattoria Coroncino             ,86
Fattoria della Talosa          ,86
Fattoria di Basciano           ,86
Fattoria di Montecchio         ,86
Fattoria di Sammontana         ,86
Fattoria Fibbiano              ,86
Fattoria il Palagio            ,86
Fattoria Le Terrazze           ,86
Fattoria San Francesco         ,86
Fattoria Scopone               ,86
Fattoria Uccelliera            ,86
Fattoria Vitiano               ,86
Fatty Pope                     ,86
Filippi                        ,86
Finca la Malena                ,86
Five Rows                      ,86
Flocchini                      ,86
Flying Trout                   ,86
Fongaro                        ,86
Fongoli                        ,86
Fontana d'Italia               ,86
Fortress                       ,86
Fount                          ,86
Fournier Père et Fils          ,86
Fox Creek                      ,86
Franco Mondo                   ,86
Franz Krämer                   ,86
Funckenhausen                  ,86
Galizeus                       ,86
Garofoli                       ,86
Garriotin                      ,86
Gavilan                        ,86
Ghostrunner                    ,86
Giacomo Vico                   ,86
Gionelli                       ,86
Giribaldi                      ,86
Glen Erskine                   ,86
Glen Fiona                     ,86
Goldschmidt                    ,86
Gordonzello                    ,86
Gosford                        ,86
Gracianna                      ,86
Granate                        ,86
Grand Bateau                   ,86
Grand Bourgeau                 ,86
Grand Pacific                  ,86
Grati                          ,86
Gratia                         ,86
Green Eyes                     ,86
Grittini                       ,86
Gruet                          ,86
Guanaco                        ,86
Gubinelli                      ,86
Gunsight Rock                  ,86
H. Billiot Fils                ,86
Haraszthy                      ,86
Harmony Cellars                ,86
Haute Cabrière                 ,86
Hawthorne                      ,86
Hayes Valley                   ,86
Heinrich Vollmer               ,86
Hellbent                       ,86
Henrique José de La Puente Sanc,86
Hermanuspietersfontein         ,86
Hilanda                        ,86
Hoopes                         ,86
Howling Wolves                 ,86
HPSepicurean                   ,86
Huber & Bléger                 ,86
Il Bastardo                    ,86
Il Colle                       ,86
Inception                      ,86
Indian Rock                    ,86
Indulge                        ,86
Influence                      ,86
Invivo                         ,86
Ioppa                          ,86
Ironberry                      ,86
Izadi                          ,86
J Ludlow                       ,86
J. Keverson                    ,86
J.J. Mchale                    ,86
J.R. Dill                      ,86
Jacques Capsouto               ,86
Jadix                          ,86
Jaxon Keys                     ,86
Jean-Marie Challand            ,86
Jed Wines                      ,86
Josef Weger                    ,86
Kaiken                         ,86
Ken Forrester                  ,86
King Family                    ,86
Klabjan                        ,86
Koi Pond                       ,86
Ktima Voyatzi                  ,86
L'Antica Quercia               ,86
L'Astore Masseria              ,86
La Belle Collection            ,86
La Cave de Pomerols            ,86
La Chouette                    ,86
La Collina dei Ciliegi         ,86
La Confrérie de Oisly et Thésée,86
La Contea                      ,86
La Croix de Renaud             ,86
La Fleur Ribeyrolles           ,86
La Noble                       ,86
La Querciolina                 ,86
La Vida al Camp                ,86
La Vidaubanaise                ,86
LaLuca                         ,86
Landshut                       ,86
LangeTwins                     ,86
Laudet                         ,86
Layer Cake                     ,86
Le Caniette                    ,86
Le Charmel                     ,86
Le Paradou                     ,86
Le Solive                      ,86
Le Tre Stelle                  ,86
Lecco                          ,86
Les Collines                   ,86
Les Costières de Pomerols      ,86
Les Domaines Auriol            ,86
Les Vins Aujoux                ,86
Listel                         ,86
Little Penguin                 ,86
LIV                            ,86
Llama                          ,86
Loca                           ,86
Lolonis                        ,86
Longridge                      ,86
Lorca                          ,86
Los Monteros                   ,86
Louis M. Martini               ,86
Love That Red                  ,86
Luccarelli                     ,86
Lucchetta                      ,86
Luciana Cordioli               ,86
Lucky Frog                     ,86
Luli                           ,86
Lundeen                        ,86
LVVR                           ,86
M'Hudi                         ,86
Maal                           ,86
Maestro Sanguineti             ,86
Maggio                         ,86
Magic Maker                    ,86
Maison des Bulliats            ,86
Maison Jean-Baptiste Béjot     ,86
Malacari                       ,86
Malan                          ,86
MAN Vintners                   ,86
Mania                          ,86
Manoir du Carra                ,86
Manzini                        ,86
Maple Ridge                    ,86
Marabino                       ,86
Marcaurelio                    ,86
Marcello Turra                 ,86
Marchese dell'Elsa             ,86
Marchesi Fumanelli             ,86
Marchesi Ginori Lisci          ,86
Maria Casanovas                ,86
Marilyn Sauvignon Blonde       ,86
Mario Bazán                    ,86
Mariposa                       ,86
Marland                        ,86
Marlborough Estate Reserve     ,86
Marquee                        ,86
Marqués de Alella              ,86
Marqués de Chivé               ,86
Marqués de Montañana           ,86
Martinez Bujanda               ,86
Mas Sainte Berthe              ,86
Masia Puigmoltó                ,86
Maso Poli                      ,86
Masseria del Feudo Grottarossa ,86
Matua Valley                   ,86
Mauricio Lorca                 ,86
Maurigi                        ,86
Maysara                        ,86
Mazzi                          ,86
MC2                            ,86
McConnell Estates Winery       ,86
McDowell                       ,86
Mediterra                      ,86
Medrano                        ,86
Mendocino Gold                 ,86
Merk                           ,86
Merrill Cellars                ,86
Michel Dutour                  ,86
Moingeon                       ,86
Monastir                       ,86
Monfort-Bellevue               ,86
Monte Lago                     ,86
Monte Smith                    ,86
Montecariano                   ,86
Monteci                        ,86
Montelvini Venegazzù           ,86
Montesole                      ,86
Montmassot                     ,86
Moscato Rubino                 ,86
Mosolo Gleni                   ,86
Moulin de Gassac               ,86
Mount Mary                     ,86
Mulini di Segalari             ,86
Murphy's Law                   ,86
Mähler-Besse                   ,86
Ménage à Trois                 ,86
Môreson                        ,86
Napa Station                   ,86
Nativ                          ,86
Navarro Correas                ,86
Nebla                          ,86
Nelwood Wines                  ,86
Nepenthe                       ,86
New World                      ,86
Newlan                         ,86
next:                          ,86
Ngumu                          ,86
Nice Pairing                   ,86
Nieto Senetiner                ,86
Nine North Wine Company        ,86
Nobilo                         ,86
noblet                         ,86
Nola                           ,86
North 42 Degrees               ,86
Nova Vita                      ,86
Novella                        ,86
Nugnes                         ,86
Old Well House                 ,86
Olsen Family Vineyards         ,86
Ormonde                        ,86
Ornella Molon                  ,86
Otanon                         ,86
Ozwell Vintners                ,86
Ozzie-Ba-Ru                    ,86
Pagani de Marchi               ,86
Pago Casa Gran                 ,86
Pago de la Jaraba              ,86
Pago de Valdetruchas           ,86
Palacio del Burgo              ,86
