,variety,year,price,points,priceq,country
3254,Semillon-Chardonnay,2007,17.0,89,1.0,US
3255,Semillon-Sauvignon Blanc,2000,16.0,89,1.0,US
3256,Semillon-Sauvignon Blanc,2001,18.3333333333,84,1.0,US
3257,Semillon-Sauvignon Blanc,2007,32.8888888889,87,4.0,Australia
3258,Semillon-Sauvignon Blanc,2009,23.5,87,2.0,US
3259,Semillon-Sauvignon Blanc,2010,28.0,90,3.0,US
3260,Semillon-Sauvignon Blanc,2011,30.8,88,4.0,US
3261,Semillon-Sauvignon Blanc,2011,30.8,88,4.0,Australia
3262,Semillon-Sauvignon Blanc,2016,22.0,90,2.0,US
3263,Sercial,2002,50.0,94,5.0,Portugal
3264,Seyval Blanc,-1,23.0,84,2.0,US
3265,Seyval Blanc,2007,16.0,84,1.0,US
3266,Seyval Blanc,2008,9.0,84,0.0,US
3267,Seyval Blanc,2010,15.0,83,0.0,US
3268,Seyval Blanc,2011,23.0,81,2.0,US
3269,Seyval Blanc,2012,17.6666666667,83,1.0,US
3270,Seyval Blanc,2013,17.0,84,1.0,US
3271,Seyval Blanc,2014,12.0,86,0.0,US
3272,Seyval Blanc,2016,45.0,85,5.0,US
3273,Sherry,-1,33.5,89,4.0,Spain
3274,Sherry,1827,14.0,94,0.0,Spain
3275,Sherry,1847,26.0,92,3.0,Spain
3276,Sherry,1986,155.0,92,5.0,Spain
3277,Shiraz,-1,17.5,85,1.0,Australia
3278,Shiraz,1998,32.9285714286,88,4.0,Australia
3279,Shiraz,1999,21.5833333333,85,2.0,Australia
3280,Shiraz,2000,25.8823529412,86,3.0,South Africa
3281,Shiraz,2001,21.0,87,2.0,Australia
3282,Shiraz,2002,30.285714285700003,87,4.0,South Africa
3283,Shiraz,2003,32.8461538462,88,4.0,South Africa
3284,Shiraz,2004,47.4444444444,88,5.0,Australia
3285,Shiraz,2004,47.4444444444,88,5.0,South Africa
3286,Shiraz,2005,28.4625,88,3.0,Australia
3287,Shiraz,2005,28.4625,88,3.0,Italy
3288,Shiraz,2005,28.4625,88,3.0,South Africa
3289,Shiraz,2006,39.9529411765,88,4.0,Australia
3290,Shiraz,2006,39.9529411765,88,4.0,Chile
3291,Shiraz,2007,31.1728395062,88,4.0,Australia
3292,Shiraz,2008,44.027027026999995,88,5.0,Australia
3293,Shiraz,2008,44.027027026999995,88,5.0,South Africa
3294,Shiraz,2008,44.027027026999995,88,5.0,US
3295,Shiraz,2009,47.5245901639,88,5.0,Australia
3296,Shiraz,2009,47.5245901639,88,5.0,US
3297,Shiraz,2010,79.858974359,90,5.0,Australia
3298,Shiraz,2010,79.858974359,90,5.0,Israel
3299,Shiraz,2011,49.869565217399995,89,5.0,South Africa
3300,Shiraz,2011,49.869565217399995,89,5.0,Australia
3301,Shiraz,2012,46.75,91,5.0,Australia
3302,Shiraz,2012,46.75,91,5.0,Portugal
3303,Shiraz,2012,46.75,91,5.0,Israel
3304,Shiraz,2012,46.75,91,5.0,India
3305,Shiraz,2013,37.395604395599996,90,4.0,Australia
3306,Shiraz,2013,37.395604395599996,90,4.0,Israel
3307,Shiraz,2014,38.3617021277,90,4.0,South Africa
3308,Shiraz,2014,38.3617021277,90,4.0,Australia
3309,Shiraz,2015,19.1538461538,88,1.0,Australia
3310,Shiraz-Cabernet,2013,19.0,86,1.0,Australia
3311,Shiraz-Cabernet,2014,75.0,87,5.0,Australia
3312,Shiraz-Cabernet Sauvignon,1999,16.0,87,1.0,Australia
3313,Shiraz-Cabernet Sauvignon,2001,14.0,88,0.0,Australia
3314,Shiraz-Cabernet Sauvignon,2005,11.5,86,0.0,Australia
3315,Shiraz-Cabernet Sauvignon,2008,20.571428571400002,86,2.0,Australia
3316,Shiraz-Cabernet Sauvignon,2008,20.571428571400002,86,2.0,South Africa
3317,Shiraz-Cabernet Sauvignon,2010,80.0,95,5.0,Australia
3318,Shiraz-Cabernet Sauvignon,2012,40.0,93,4.0,Australia
3319,Shiraz-Cabernet Sauvignon,2013,17.75,88,1.0,Australia
3320,Shiraz-Grenache,2002,19.0,87,1.0,Australia
3321,Shiraz-Grenache,2005,19.0,85,1.0,Australia
3322,Shiraz-Grenache,2006,18.0,90,1.0,Australia
3323,Shiraz-Grenache,2008,19.5,88,1.0,Australia
3324,Shiraz-Grenache,2010,42.5,91,5.0,Australia
3325,Shiraz-Grenache,2014,65.0,91,5.0,Australia
3326,Shiraz-Malbec,2005,15.0,88,0.0,Australia
3327,Shiraz-Roussanne,2009,29.0,90,3.0,Australia
3328,Shiraz-Tempranillo,2008,10.0,84,0.0,Spain
3329,Shiraz-Tempranillo,2014,7.0,80,0.0,Spain
3330,Shiraz-Viognier,2004,23.0,89,2.0,Australia
3331,Shiraz-Viognier,2005,20.444444444400002,87,2.0,Australia
3332,Shiraz-Viognier,2006,23.0,87,2.0,Australia
3333,Shiraz-Viognier,2007,74.3333333333,92,5.0,Australia
3334,Shiraz-Viognier,2008,34.2857142857,89,4.0,Australia
3335,Shiraz-Viognier,2009,47.6666666667,89,5.0,Australia
3336,Shiraz-Viognier,2013,125.0,92,5.0,Australia
3337,Shiraz-Viognier,2015,20.0,89,2.0,Australia
3338,Sideritis,2009,23.0,85,2.0,Greece
3339,Siegerrebe,2006,15.0,84,0.0,US
3340,Silvaner,2008,14.0,86,0.0,US
3341,Silvaner,2009,24.0,85,3.0,Germany
3342,Silvaner,2010,40.5,87,5.0,Italy
3343,Silvaner,2011,15.5,88,1.0,Germany
3344,Silvaner,2012,53.125,89,5.0,Germany
3345,Silvaner,2013,24.8333333333,88,3.0,Germany
3346,Silvaner-Traminer,2009,25.0,86,3.0,Germany
3347,Siria,2011,15.0,87,0.0,Portugal
3348,Siria,2012,15.0,88,0.0,Portugal
3349,Siria,2014,16.25,87,1.0,Portugal
3350,Sirica,2013,23.0,93,2.0,Italy
3351,Sirica,2015,23.0,92,2.0,Italy
3352,Souzao,2010,24.0,87,3.0,US
3353,Souzao,2011,36.0,86,4.0,US
3354,Sparkling Blend,-1,21.4013781223,87,2.0,Spain
3355,Sparkling Blend,-1,21.4013781223,87,2.0,US
3356,Sparkling Blend,-1,21.4013781223,87,2.0,France
3357,Sparkling Blend,-1,21.4013781223,87,2.0,Argentina
3358,Sparkling Blend,-1,21.4013781223,87,2.0,Austria
3359,Sparkling Blend,-1,21.4013781223,87,2.0,Italy
3360,Sparkling Blend,-1,21.4013781223,87,2.0,New Zealand
3361,Sparkling Blend,-1,21.4013781223,87,2.0,Chile
3362,Sparkling Blend,-1,21.4013781223,87,2.0,South Africa
3363,Sparkling Blend,-1,21.4013781223,87,2.0,Brazil
3364,Sparkling Blend,-1,21.4013781223,87,2.0,Germany
3365,Sparkling Blend,-1,21.4013781223,87,2.0,Australia
3366,Sparkling Blend,1872,22.0,85,2.0,Spain
3367,Sparkling Blend,1904,40.0,91,4.0,France
3368,Sparkling Blend,1919,13.0,88,0.0,Spain
3369,Sparkling Blend,1995,,93,,Italy
3370,Sparkling Blend,2000,75.6666666667,93,5.0,US
3371,Sparkling Blend,2001,57.75,92,5.0,Spain
3372,Sparkling Blend,2002,50.4,90,5.0,US
3373,Sparkling Blend,2002,50.4,90,5.0,Italy
3374,Sparkling Blend,2003,68.3333333333,90,5.0,US
3375,Sparkling Blend,2003,68.3333333333,90,5.0,Italy
3376,Sparkling Blend,2004,63.04,90,5.0,Italy
3377,Sparkling Blend,2005,51.4634146341,89,5.0,Italy
3378,Sparkling Blend,2005,51.4634146341,89,5.0,US
3379,Sparkling Blend,2006,48.88095238100001,89,5.0,US
3380,Sparkling Blend,2006,48.88095238100001,89,5.0,Spain
3381,Sparkling Blend,2006,48.88095238100001,89,5.0,Italy
3382,Sparkling Blend,2007,42.5333333333,89,5.0,Spain
3383,Sparkling Blend,2008,39.772151898699995,88,4.0,Spain
3384,Sparkling Blend,2008,39.772151898699995,88,4.0,Italy
3385,Sparkling Blend,2008,39.772151898699995,88,4.0,Australia
3386,Sparkling Blend,2008,39.772151898699995,88,4.0,US
3387,Sparkling Blend,2009,37.8105263158,88,4.0,Spain
3388,Sparkling Blend,2009,37.8105263158,88,4.0,New Zealand
3389,Sparkling Blend,2009,37.8105263158,88,4.0,Italy
3390,Sparkling Blend,2009,37.8105263158,88,4.0,Portugal
3391,Sparkling Blend,2010,39.4086021505,89,4.0,US
3392,Sparkling Blend,2010,39.4086021505,89,4.0,Austria
3393,Sparkling Blend,2010,39.4086021505,89,4.0,Italy
3394,Sparkling Blend,2010,39.4086021505,89,4.0,Spain
3395,Sparkling Blend,2011,37.1121495327,89,4.0,Spain
3396,Sparkling Blend,2011,37.1121495327,89,4.0,Italy
3397,Sparkling Blend,2011,37.1121495327,89,4.0,US
3398,Sparkling Blend,2011,37.1121495327,89,4.0,Austria
3399,Sparkling Blend,2012,37.2195121951,89,4.0,Spain
3400,Sparkling Blend,2012,37.2195121951,89,4.0,France
3401,Sparkling Blend,2012,37.2195121951,89,4.0,Italy
3402,Sparkling Blend,2012,37.2195121951,89,4.0,England
3403,Sparkling Blend,2013,34.4693877551,89,4.0,US
3404,Sparkling Blend,2013,34.4693877551,89,4.0,Spain
3405,Sparkling Blend,2013,34.4693877551,89,4.0,England
3406,Sparkling Blend,2013,34.4693877551,89,4.0,Brazil
3407,Sparkling Blend,2013,34.4693877551,89,4.0,Austria
3408,Sparkling Blend,2013,34.4693877551,89,4.0,France
3409,Sparkling Blend,2014,32.679245283,89,4.0,Spain
3410,Sparkling Blend,2014,32.679245283,89,4.0,US
3411,Sparkling Blend,2015,25.88,88,3.0,US
3412,Sparkling Blend,2015,25.88,88,3.0,Austria
3413,Sparkling Blend,2015,25.88,88,3.0,Germany
3414,Sparkling Blend,2016,26.8888888889,88,3.0,Germany
3415,Sparkling Blend,2016,26.8888888889,88,3.0,Australia
3416,St. Laurent,-1,,88,,Austria
3417,St. Laurent,2005,40.6666666667,89,5.0,Austria
3418,St. Laurent,2008,33.0,86,4.0,Austria
3419,St. Laurent,2009,23.4,87,2.0,Austria
3420,St. Laurent,2010,22.0,90,2.0,Austria
3421,St. Laurent,2011,38.4615384615,89,4.0,Austria
3422,St. Laurent,2012,48.5,91,5.0,Austria
3423,St. Laurent,2014,24.5,90,3.0,Austria
3424,St. Laurent,2015,19.8571428571,90,2.0,Austria
3425,St. Laurent,2016,14.0,91,0.0,Austria
3426,St. Vincent,2010,24.0,85,3.0,US
3427,Susumaniello,2004,50.0,92,5.0,Italy
3428,Susumaniello,2007,,93,,Italy
3429,Susumaniello,2011,18.0,88,1.0,Italy
3430,Susumaniello,2013,18.0,87,1.0,Italy
3431,Sylvaner,2009,25.0,87,3.0,France
3432,Sylvaner,2010,24.4,87,3.0,France
3433,Sylvaner,2011,23.0,85,2.0,France
3434,Sylvaner,2012,22.5714285714,87,2.0,Italy
3435,Sylvaner,2012,22.5714285714,87,2.0,France
3436,Sylvaner,2013,24.0,89,3.0,France
3437,Sylvaner,2013,24.0,89,3.0,Italy
3438,Sylvaner,2014,20.133333333299998,87,2.0,France
3439,Sylvaner,2015,22.4615384615,90,2.0,France
3440,Sylvaner,2015,22.4615384615,90,2.0,Italy
3441,Symphony,2006,9.0,82,0.0,US
3442,Symphony,2007,8.0,85,0.0,US
3443,Symphony,2011,38.0,84,4.0,US
3444,Symphony,2013,12.0,88,0.0,US
3445,Syrah,-1,28.8,86,3.0,US
3446,Syrah,1998,25.5,88,3.0,US
3447,Syrah,1999,23.6666666667,88,2.0,US
3448,Syrah,1999,23.6666666667,88,2.0,France
3449,Syrah,2000,23.2,87,2.0,US
3450,Syrah,2004,37.0117647059,88,4.0,New Zealand
3451,Syrah,2004,37.0117647059,88,4.0,US
3452,Syrah,2004,37.0117647059,88,4.0,Israel
3453,Syrah,2005,37.502415458899996,88,4.0,US
3454,Syrah,2005,37.502415458899996,88,4.0,France
3455,Syrah,2005,37.502415458899996,88,4.0,Argentina
3456,Syrah,2005,37.502415458899996,88,4.0,Portugal
3457,Syrah,2006,33.5283018868,87,4.0,US
3458,Syrah,2006,33.5283018868,87,4.0,Chile
3459,Syrah,2006,33.5283018868,87,4.0,France
3460,Syrah,2006,33.5283018868,87,4.0,Argentina
3461,Syrah,2007,36.1086956522,88,4.0,Italy
3462,Syrah,2007,36.1086956522,88,4.0,US
3463,Syrah,2007,36.1086956522,88,4.0,Chile
3464,Syrah,2007,36.1086956522,88,4.0,South Africa
3465,Syrah,2007,36.1086956522,88,4.0,New Zealand
3466,Syrah,2007,36.1086956522,88,4.0,France
3467,Syrah,2008,35.5866261398,88,4.0,US
3468,Syrah,2008,35.5866261398,88,4.0,Italy
3469,Syrah,2008,35.5866261398,88,4.0,Portugal
3470,Syrah,2008,35.5866261398,88,4.0,France
3471,Syrah,2008,35.5866261398,88,4.0,Chile
3472,Syrah,2008,35.5866261398,88,4.0,Argentina
3473,Syrah,2009,36.1654846336,89,4.0,US
3474,Syrah,2009,36.1654846336,89,4.0,Canada
3475,Syrah,2009,36.1654846336,89,4.0,Chile
3476,Syrah,2009,36.1654846336,89,4.0,France
3477,Syrah,2009,36.1654846336,89,4.0,Turkey
3478,Syrah,2010,38.6943127962,88,4.0,US
3479,Syrah,2010,38.6943127962,88,4.0,Italy
3480,Syrah,2010,38.6943127962,88,4.0,Chile
3481,Syrah,2010,38.6943127962,88,4.0,France
3482,Syrah,2010,38.6943127962,88,4.0,Israel
3483,Syrah,2011,41.1480519481,89,5.0,US
3484,Syrah,2011,41.1480519481,89,5.0,Chile
3485,Syrah,2011,41.1480519481,89,5.0,Morocco
3486,Syrah,2011,41.1480519481,89,5.0,Portugal
3487,Syrah,2011,41.1480519481,89,5.0,France
3488,Syrah,2011,41.1480519481,89,5.0,Italy
3489,Syrah,2011,41.1480519481,89,5.0,Hungary
3490,Syrah,2011,41.1480519481,89,5.0,Bulgaria
3491,Syrah,2011,41.1480519481,89,5.0,Spain
3492,Syrah,2012,41.2142857143,89,5.0,France
3493,Syrah,2012,41.2142857143,89,5.0,US
3494,Syrah,2012,41.2142857143,89,5.0,Austria
3495,Syrah,2012,41.2142857143,89,5.0,Portugal
3496,Syrah,2012,41.2142857143,89,5.0,Italy
3497,Syrah,2012,41.2142857143,89,5.0,Spain
3498,Syrah,2012,41.2142857143,89,5.0,Chile
3499,Syrah,2012,41.2142857143,89,5.0,Israel
3500,Syrah,2013,44.8073555166,90,5.0,US
3501,Syrah,2013,44.8073555166,90,5.0,Italy
3502,Syrah,2013,44.8073555166,90,5.0,Morocco
3503,Syrah,2013,44.8073555166,90,5.0,Canada
3504,Syrah,2013,44.8073555166,90,5.0,Spain
3505,Syrah,2013,44.8073555166,90,5.0,Chile
3506,Syrah,2013,44.8073555166,90,5.0,Bulgaria
3507,Syrah,2013,44.8073555166,90,5.0,Portugal
3508,Syrah,2013,44.8073555166,90,5.0,South Africa
3509,Syrah,2013,44.8073555166,90,5.0,France
3510,Syrah,2014,42.97297297300001,90,5.0,US
3511,Syrah,2014,42.97297297300001,90,5.0,France
3512,Syrah,2014,42.97297297300001,90,5.0,Spain
3513,Syrah,2014,42.97297297300001,90,5.0,Chile
3514,Syrah,2014,42.97297297300001,90,5.0,Israel
3515,Syrah,2015,34.1882352941,90,4.0,US
3516,Syrah,2015,34.1882352941,90,4.0,Chile
3517,Syrah,2016,22.2307692308,89,2.0,US
3518,Syrah-Bonarda,2010,13.0,87,0.0,Argentina
3519,Syrah-Cabernet,1998,24.0,85,3.0,US
3520,Syrah-Cabernet,1999,18.0,88,1.0,Chile
3521,Syrah-Cabernet,2001,18.0,89,1.0,Chile
3522,Syrah-Cabernet,2003,24.0,86,3.0,France
3523,Syrah-Cabernet,2006,19.5,88,1.0,Chile
3524,Syrah-Cabernet,2008,45.0,88,5.0,US
3525,Syrah-Cabernet,2009,14.0,86,0.0,Chile
3526,Syrah-Cabernet,2010,10.0,82,0.0,South Africa
3527,Syrah-Cabernet,2012,46.0,89,5.0,US
3528,Syrah-Cabernet,2013,55.0,92,5.0,US
3529,Syrah-Cabernet Franc,2008,69.0,88,5.0,US
3530,Syrah-Cabernet Franc,2009,69.0,92,5.0,US
3531,Syrah-Cabernet Franc,2012,60.0,91,5.0,Chile
3532,Syrah-Cabernet Sauvignon,2009,45.6,90,5.0,US
3533,Syrah-Cabernet Sauvignon,2009,45.6,90,5.0,Chile
3534,Syrah-Cabernet Sauvignon,2013,43.4,88,5.0,US
3535,Syrah-Cabernet Sauvignon,2015,65.0,90,5.0,US
3536,Syrah-Carignan,2011,19.0,90,1.0,France
3537,Syrah-Carignan,2013,19.0,89,1.0,France
3538,Syrah-Grenache,2007,20.5,86,2.0,France
3539,Syrah-Grenache,2008,24.6,88,3.0,US
3540,Syrah-Grenache,2010,23.1666666667,87,2.0,France
3541,Syrah-Grenache-Viognier,2012,45.0,90,5.0,US
3542,Syrah-Malbec,2005,14.0,89,0.0,Argentina
3543,Syrah-Merlot,2007,30.0,90,3.0,Turkey
3544,Syrah-Merlot,2013,33.0,88,4.0,US
3545,Syrah-Merlot,2014,20.0,86,2.0,France
3546,Syrah-Petit Verdot,2010,35.0,90,4.0,Spain
3547,Syrah-Petit Verdot,2013,49.0,94,5.0,US
3548,Syrah-Petite Sirah,2010,29.0,91,3.0,US
3549,Syrah-Petite Sirah,2012,45.2,89,5.0,US
3550,Syrah-Tempranillo,2007,45.0,90,5.0,US
3551,Syrah-Tempranillo,2008,45.0,88,5.0,US
3552,Syrah-Tempranillo,2009,45.0,91,5.0,US
3553,Syrah-Tempranillo,2011,45.0,92,5.0,US
3554,Syrah-Tempranillo,2012,15.0,87,0.0,Spain
3555,Syrah-Viognier,2005,36.0,90,4.0,US
3556,Syrah-Viognier,2006,55.0,84,5.0,US
3557,Syrah-Viognier,2008,20.0,89,2.0,South Africa
3558,Syrah-Viognier,2009,39.0,92,4.0,US
3559,Syrah-Viognier,2010,54.714285714300004,90,5.0,Israel
3560,Syrah-Viognier,2011,75.0,94,5.0,Argentina
3561,Syrah-Viognier,2013,85.0,84,5.0,US
3562,Syrah-Viognier,2016,14.0,86,0.0,France
3563,Tamianka,2015,20.0,89,2.0,Bulgaria
3564,Tamjanika,2013,18.0,88,1.0,Serbia
3565,Tannat,1996,115.0,88,5.0,France
3566,Tannat,1999,115.0,96,5.0,France
3567,Tannat,2002,35.0,89,4.0,France
3568,Tannat,2007,26.3846153846,89,3.0,France
3569,Tannat,2010,41.0,88,5.0,US
3570,Tannat,2010,41.0,88,5.0,Uruguay
3571,Tannat,2011,43.1428571429,87,5.0,US
3572,Tannat,2011,43.1428571429,87,5.0,Uruguay
3573,Tannat,2012,31.4210526316,89,4.0,US
3574,Tannat,2012,31.4210526316,89,4.0,Uruguay
3575,Tannat,2013,29.5185185185,88,3.0,Uruguay
3576,Tannat,2013,29.5185185185,88,3.0,US
3577,Tannat,2014,25.7333333333,88,3.0,US
3578,Tannat,2015,27.64,87,3.0,Uruguay
3579,Tannat-Cabernet,2005,13.0,91,0.0,France
3580,Tannat-Cabernet,2010,19.3333333333,91,1.0,France
3581,Tannat-Cabernet,2011,30.0,93,3.0,France
3582,Tannat-Cabernet,2012,18.375,90,1.0,France
3583,Tannat-Cabernet,2013,19.8,90,2.0,France
3584,Tannat-Cabernet,2014,15.0,91,0.0,France
3585,Tannat-Cabernet,2015,65.0,93,5.0,France
3586,Tannat-Cabernet Franc,-1,22.0,91,2.0,Uruguay
3587,Tannat-Cabernet Franc,2006,14.0,92,0.0,France
3588,Tannat-Cabernet Franc,2007,35.0,94,4.0,France
3589,Tannat-Cabernet Franc,2008,25.0,90,3.0,France
3590,Tannat-Cabernet Franc,2010,27.3333333333,92,3.0,France
3591,Tannat-Cabernet Franc,2011,21.2,90,2.0,France
3592,Tannat-Cabernet Franc,2013,16.0,89,1.0,Uruguay
3593,Tannat-Cabernet Franc,2014,14.0,90,0.0,France
3594,Tannat-Cabernet Franc,2015,14.0,90,0.0,France
3595,Tannat-Merlot,2005,,94,,France
3596,Tannat-Merlot,2006,25.0,93,3.0,France
3597,Tannat-Merlot,2009,23.0,85,2.0,France
3598,Tannat-Merlot,2010,23.0,87,2.0,Uruguay
3599,Tannat-Merlot,2011,29.0,88,3.0,Uruguay
3600,Tannat-Merlot,2012,14.5,86,0.0,Uruguay
3601,Tannat-Merlot,2013,12.0,86,0.0,Uruguay
3602,Tannat-Merlot,2013,12.0,86,0.0,France
3603,Tannat-Merlot,2014,10.0,87,0.0,France
3604,Tannat-Merlot,2015,13.0,85,0.0,Uruguay
3605,Tannat-Syrah,2012,10.0,86,0.0,France
3606,Tannat-Syrah,2015,10.0,88,0.0,France
3607,Tannat-Syrah,2016,10.0,86,0.0,France
3608,Tempranillo,-1,10.75,84,0.0,Spain
3609,Tempranillo,1898,12.0,88,0.0,Spain
3610,Tempranillo,1994,29.0,87,3.0,Spain
3611,Tempranillo,1998,20.3,86,2.0,Spain
3612,Tempranillo,1999,22.8888888889,87,2.0,Spain
3613,Tempranillo,2001,50.1,88,5.0,Spain
3614,Tempranillo,2003,28.0,86,3.0,Spain
3615,Tempranillo,2004,30.5396825397,87,4.0,Spain
3616,Tempranillo,2005,39.223404255300004,87,4.0,US
3617,Tempranillo,2005,39.223404255300004,87,4.0,Spain
3618,Tempranillo,2006,26.8333333333,87,3.0,US
3619,Tempranillo,2006,26.8333333333,87,3.0,Spain
3620,Tempranillo,2006,26.8333333333,87,3.0,Argentina
3621,Tempranillo,2007,27.0619469027,86,3.0,US
3622,Tempranillo,2007,27.0619469027,86,3.0,Spain
3623,Tempranillo,2008,27.775,86,3.0,Spain
3624,Tempranillo,2008,27.775,86,3.0,US
3625,Tempranillo,2009,31.7931034483,87,4.0,Spain
3626,Tempranillo,2009,31.7931034483,87,4.0,US
3627,Tempranillo,2010,29.5056179775,87,3.0,Spain
3628,Tempranillo,2010,29.5056179775,87,3.0,US
3629,Tempranillo,2011,37.5757575758,88,4.0,Spain
3630,Tempranillo,2011,37.5757575758,88,4.0,US
3631,Tempranillo,2012,36.7285714286,88,4.0,Spain
3632,Tempranillo,2012,36.7285714286,88,4.0,US
3633,Tempranillo,2012,36.7285714286,88,4.0,Italy
3634,Tempranillo,2013,29.143712574899997,87,3.0,Spain
3635,Tempranillo,2013,29.143712574899997,87,3.0,US
3636,Tempranillo,2014,25.373015873000003,87,3.0,US
3637,Tempranillo,2014,25.373015873000003,87,3.0,Spain
3638,Tempranillo,2015,14.6530612245,85,0.0,Spain
3639,Tempranillo,2016,14.666666666700001,84,0.0,Spain
3640,Tempranillo Blanco,2009,40.0,84,4.0,Spain
3641,Tempranillo Blanco,2010,40.0,83,4.0,Spain
3642,Tempranillo Blanco,2012,24.0,85,3.0,Spain
3643,Tempranillo Blanco,2013,26.0,84,3.0,Spain
3644,Tempranillo Blend,-1,29.0,85,3.0,US
3645,Tempranillo Blend,1978,225.0,83,5.0,Spain
3646,Tempranillo Blend,1994,12.0,84,0.0,Spain
3647,Tempranillo Blend,1995,60.0,92,5.0,Spain
3648,Tempranillo Blend,1999,16.3333333333,85,1.0,Spain
3649,Tempranillo Blend,2000,33.5,87,4.0,Spain
3650,Tempranillo Blend,2001,39.0,88,4.0,Spain
3651,Tempranillo Blend,2002,35.6,87,4.0,Spain
3652,Tempranillo Blend,2003,69.6,88,5.0,Spain
3653,Tempranillo Blend,2004,42.6181818182,88,5.0,Spain
3654,Tempranillo Blend,2005,42.6785714286,88,5.0,Spain
3655,Tempranillo Blend,2006,27.7090909091,88,3.0,Spain
3656,Tempranillo Blend,2007,30.0212765957,87,4.0,Spain
3657,Tempranillo Blend,2008,36.52,87,4.0,Spain
3658,Tempranillo Blend,2009,39.72,89,4.0,Spain
3659,Tempranillo Blend,2010,41.9726027397,89,5.0,Spain
3660,Tempranillo Blend,2011,40.1458333333,89,5.0,Spain
3661,Tempranillo Blend,2012,21.622222222199998,88,2.0,Spain
3662,Tempranillo Blend,2013,17.48,86,1.0,Spain
3663,Tempranillo Blend,2014,17.565217391300006,85,1.0,Spain
3664,Tempranillo-Garnacha,2006,12.0,85,0.0,Spain
3665,Tempranillo-Garnacha,2007,10.0,86,0.0,Spain
3666,Tempranillo-Garnacha,2012,17.0,87,1.0,US
3667,Tempranillo-Garnacha,2012,17.0,87,1.0,Spain
3668,Tempranillo-Garnacha,2013,17.3333333333,87,1.0,US
3669,Tempranillo-Garnacha,2013,17.3333333333,87,1.0,Spain
3670,Tempranillo-Garnacha,2014,11.0,86,0.0,Spain
3671,Tempranillo-Malbec,2006,,91,,Argentina
3672,Tempranillo-Merlot,-1,6.0,84,0.0,Spain
3673,Tempranillo-Merlot,2003,17.0,80,1.0,Spain
3674,Tempranillo-Merlot,2006,20.0,85,2.0,Spain
3675,Tempranillo-Merlot,2008,40.0,92,4.0,Spain
3676,Tempranillo-Merlot,2011,15.0,87,0.0,Spain
3677,Tempranillo-Shiraz,2014,12.0,87,0.0,Spain
3678,Tempranillo-Syrah,2012,23.0,91,2.0,US
3679,Tempranillo-Syrah,2016,12.0,82,0.0,Spain
3680,Tempranillo-Tannat,2011,20.0,88,2.0,Uruguay
3681,Teran,2009,20.0,88,2.0,Slovenia
3682,Teran,2013,33.0,91,4.0,Croatia
3683,Teroldego,2004,25.0,87,3.0,Italy
3684,Teroldego,2007,30.0,90,3.0,Italy
3685,Teroldego,2015,18.0,90,1.0,US
3686,Teroldego Rotaliano,2011,15.0,86,0.0,Italy
3687,Terrantez,1980,236.0,95,5.0,Portugal
3688,Thrapsathiri,2015,25.0,88,3.0,Greece
3689,Timorasso,2010,38.0,90,4.0,Italy
3690,Timorasso,2011,60.0,91,5.0,Italy
3691,Timorasso,2013,36.6666666667,90,4.0,Italy
3692,Tinta Amarela,2013,30.0,90,3.0,US
3693,Tinta Barroca,2010,20.0,87,2.0,Portugal
3694,Tinta Barroca,2013,20.0,87,2.0,Portugal
3695,Tinta Barroca,2015,13.0,86,0.0,Portugal
3696,Tinta Cao,2012,14.0,90,0.0,Portugal
3697,Tinta de Toro,1999,7.0,81,0.0,Spain
3698,Tinta de Toro,2004,46.9,91,5.0,Spain
3699,Tinta de Toro,2005,24.2727272727,88,3.0,Spain
3700,Tinta de Toro,2006,32.0,87,4.0,Spain
3701,Tinta de Toro,2007,63.1,88,5.0,Spain
3702,Tinta de Toro,2009,56.6,90,5.0,Spain
3703,Tinta de Toro,2010,34.5,90,4.0,Spain
3704,Tinta de Toro,2011,54.55,90,5.0,Spain
3705,Tinta de Toro,2013,37.4285714286,87,4.0,Spain
3706,Tinta de Toro,2014,29.6,90,3.0,Spain
3707,Tinta de Toro,2015,18.0,86,1.0,Spain
3708,Tinta del Pais,2010,45.0,94,5.0,Spain
3709,Tinta del Pais,2014,50.0,96,5.0,Spain
3710,Tinta del Toro,2010,35.0,91,4.0,Spain
3711,Tinta del Toro,2013,24.0,88,3.0,Spain
3712,Tinta del Toro,2015,11.0,80,0.0,Spain
3713,Tinta Fina,2005,36.0,90,4.0,Spain
3714,Tinta Fina,2008,27.0,86,3.0,Spain
3715,Tinta Fina,2009,40.0,90,4.0,Spain
3716,Tinta Fina,2011,33.0,89,4.0,Spain
3717,Tinta Fina,2012,25.0,89,3.0,Spain
3718,Tinta Francisca,2011,60.0,89,5.0,Portugal
3719,Tinta Francisca,2012,30.0,91,3.0,Portugal
3720,Tinta Francisca,2013,60.0,91,5.0,Portugal
3721,Tinta Madeira,2013,45.0,89,5.0,US
3722,Tinta Negra Mole,1995,112.0,92,5.0,Portugal
3723,Tinta Roriz,2004,19.0,88,1.0,Portugal
3724,Tinta Roriz,2006,17.0,90,1.0,Portugal
3725,Tinta Roriz,2008,10.0,84,0.0,Portugal
3726,Tinta Roriz,2010,32.0,90,4.0,Portugal
3727,Tinta Roriz,2013,75.0,94,5.0,Portugal
3728,Tinta Roriz,2015,15.0,87,0.0,Portugal
